"V1","V2","V3"
2.72816292462471,-4.98564431924176,1.19276298188301
-2.68119242912137,0.664067685154494,-0.997324345978007
1.23394656208601,0.229510020648862,-0.224862670785516
0.612132581973291,-2.92186964308104,-0.165856657210019
2.52218403674194,0.746353486524075,-1.14782222512353
-3.59528281959525,-2.2438337808094,-1.74972556069127
0.11845470137122,-1.08443416474928,0.657832014135245
-0.46960326324143,1.73681046333189,-2.56376115804772
-0.828135048472679,0.0838599122596575,1.14956727365742
-0.592956634901179,2.22673859341235,-0.906743136031046
1.86652810895022,-5.77745664530891,-0.262673721496118
-0.952341420969067,0.971256507878831,0.396738879017993
-2.3807497452114,1.45900277109529,1.76531892598022
-1.7663237536398,1.61675623508375,-2.84626655465814
2.82274722963652,-4.02953051081804,-0.950137721276358
-1.0667413067081,2.15170609735623,0.278342339464967
1.7980592136122,-1.55274848050425,0.882665803249315
4.60152937904381,2.10360076279916,0.11004553300727
-3.09694183138929,0.765423601937168,-1.70273903934267
-2.58085385694291,1.74258681725167,1.74838804149166
-1.70929567550286,2.19541603298175,-1.97095274159925
-0.0164185046521221,4.42578366696964,-2.48605317827456
0.0911482966220988,-2.22150309937673,0.64890189672965
-1.83484924614708,-0.65991815833374,0.37274968405014
-0.233474211803079,-1.33472292647361,0.127790602625355
-1.37920195659874,1.49086614633341,-2.06135170917085
1.15644203251499,2.36572271262233,-2.68139843823776
0.702248236807428,0.0483575358705198,2.38118922181556
-0.274225743968792,0.484392477015846,-1.67653202327485
0.923356535967436,7.0078926600368,1.87847586907617
3.5043231808199,1.44300652916614,0.0763254106652248
3.46462836528378,0.0393527608552448,-2.06572240214834
1.40322971781898,1.45369805755485,-0.110449133619495
-1.73190100297871,-0.264343098303209,0.860601170896206
-2.00162999727017,0.316654696950558,0.970583464075636
-1.58770418193273,0.423870772410809,-2.44814237524796
-1.69158340239065,-0.80005611860057,1.24773531622087
-0.412062828587484,0.59500230530393,-0.956200077074237
0.0155595658235366,-0.182142683484511,-1.43462126691295
0.829284154337454,1.40118201235623,0.0394929541750749
2.04858433286765,-0.237180451288566,-2.72166186221986
0.014554585838639,1.27112023253546,3.02195575267701
-2.16254380151229,0.0952624146649299,-0.723068915396957
-2.2067456662621,-2.01723457002193,2.35548344680572
0.754558560738212,-1.42038917253759,-3.04380999170518
0.438458445719136,0.988682929169924,2.68875262391162
0.861288627143025,-1.07502641330719,-2.7268366803739
-1.38256911641057,-0.478636654114154,-0.209457537155904
-2.55286653254979,-0.181525189300756,-1.79554026387977
0.340189464042604,0.317530358359277,-0.541157509820486
1.1529600203343,0.213009343509673,-1.17150582584776
-3.59545598903501,-3.60578673439255,-0.307217839439866
-0.825467146707609,-1.65233827369155,2.65428734625914
-3.31256051991979,-0.468028538068279,0.561788432209691
-0.0988747304970441,1.38841489455471,1.4180990676058
2.96268807271304,2.69072626590757,1.0492022851913
2.25742356850016,-1.61703694348223,1.17146187802855
2.19898268155627,-2.61088841911687,-2.00387841104255
-0.282040673812377,1.40905527756143,1.41279351599858
1.45933604165748,0.857648687342174,-2.45393006952872
1.37474389616926,-0.84391867699738,-1.57920069314667
-1.57950400588851,-1.36938080300795,4.82289255308504
0.725785280307256,3.27350601339036,-1.76513373682086
-0.846918748013863,-3.06346837442189,4.44587260337458
2.29474775653357,-0.963043918148849,-0.0294348989068299
1.86707468142605,-1.77517285042215,0.264090769372811
