"V1","V2","V3","V4","V5"
2.06922202722342,-0.534305949526336,1.91610630787526,1.50391436475915,1.83467039001148
-0.735957648229064,6.11639715802171,2.187383848625,3.87563754985542,2.88932786121821
2.61494246664526,2.87332965781425,-1.60933336101185,1.07989913843237,-1.3371751803369
0.368873709779903,-2.49417758583581,-1.20687774429312,-2.04956581281362,1.22755250830014
-0.268999366609872,1.32670956770866,-1.20346673492738,-0.584346921762021,1.06720079863955
-0.894850347822076,3.27409083515283,1.52584802967389,2.42010322740628,0.799614137393472
-1.22362447730435,-4.74102152431808,1.32217557204607,3.09667144364103,0.219864671893995
-0.0219977169343115,0.201239271101234,1.67912470327142,1.46453052377415,-1.93286218413298
0.951026717554253,2.50945303425572,1.53463637032866,0.487085542172383,6.51780186493152
-1.59084027272506,-2.17429576324369,-0.991944033792749,1.66485322673723,-2.34596297399671
-2.23134145175779,-2.74875675804803,3.57862928558856,0.774405546744377,-0.819992741719105
-0.689977739373739,-0.0484814870865413,-0.158854089142925,0.632802809144298,2.1666301707238
-4.51759724443984,4.69120587535757,-0.686728501964533,0.110629388175025,-1.70916058535904
-1.24934817545885,-1.5589098378423,-2.6487498060146,1.43622701889223,2.81424130715869
5.38201066158514,-0.372752074533594,-1.55270510701981,0.137131216300503,-3.27923431855207
0.298372890366985,1.84020403325346,3.78003349004225,0.543001485444764,-2.93628296737661
2.58577026322316,0.248955357980443,-2.5927568121835,-2.25922857744776,0.0779388375774254
0.0425214324114121,-0.132994818457263,1.46523328269178,-0.388158432712073,0.735221952562695
0.180259162143673,-0.663126313718983,-3.82399092076331,3.18041031846574,-1.08561402781289
0.569126444120337,-3.73575189330123,-0.0162611612418149,1.80791126762505,2.19575431000001
1.23519127784648,-0.617924788789907,-0.946032446647771,-2.52474781621916,3.13994794483297
-1.37830301320136,1.81195834605008,-3.37050182767037,-0.171778228794481,-0.119754617591497
-1.27443344205843,-0.844988733368402,-3.29636543652092,-2.34365839596149,0.400695177778372
0.194566971785297,-0.466497394486659,-2.58307709390562,1.86768568700274,1.30495318246549
-2.3441590792677,-0.548611198723365,4.45507373011513,-0.214170601949101,-0.0896241318493437
-4.59778728755505,-2.18006478919566,0.456166666701813,-0.615696456770712,2.6368809481633
0.0253405461652432,-2.25269174480595,-1.75155073548584,0.656069429722451,2.043776082234
2.33807648241367,-0.75071909491862,3.91622045584219,-0.843797012926425,0.595067107553261
0.426885957542982,1.0016726158494,3.4904973113687,4.28151309090261,-1.0464050577295
-3.85833382682875,-0.42138244694481,-4.09902035297504,0.989119383252403,-2.81192722405585
2.2298841082502,0.417661752830051,-0.352565807213324,-0.843190093529895,-1.29765042707257
0.670617731941436,-0.115236906673513,-3.85394882508811,0.437828724277773,0.1993571884775
-4.8838992510235,-1.46130729103702,-4.43199380390968,-3.89799425732938,-3.25905747751567
1.19122704129729,-2.45058055655102,0.0984691123925888,1.87002001253218,-0.0185467726671867
-1.20477709822353,3.0101068081815,-1.79385716232048,3.40340146046273,0.116047356052876
-1.62008627032148,1.69747593879016,0.868392000844508,2.25419181474147,1.57752134100604
2.25033083487426,1.52486055850052,-2.05183762136006,-0.58817690244394,-1.54944734265459
2.36145122551418,-2.07385946282252,-0.304649260901126,-2.66939691552238,0.249121014782546
1.95518547473905,-0.605501040619043,1.73037587789663,-0.888841601127412,-0.508480368037987
0.158480829558763,-2.69889848471958,-1.02548374669545,-1.09996717323641,0.170712520811067
0.397932086456189,-1.2056030436931,1.52227676165364,-2.44021151294152,-0.524045687620437
-0.790738479033916,2.38641566656375,1.21477478430144,1.72647909008317,-2.38554126331296
0.626190299355588,2.42789699595272,5.12444981562635,1.7085682066057,-2.46804441809065
-0.0995338619635242,2.2339675154526,4.18834724762266,-1.51504844837431,3.05832374291315
3.51219654693953,0.387079054782344,0.111530470714136,-1.84393142432671,1.713330464742
-3.7171568617863,-1.41882331292898,0.855384659763175,3.03923241405327,-0.495362307230127
1.982615880154,-1.84690385902118,1.30284834480218,-1.61563098659025,-0.238697910595415
-0.510713486158546,-0.540109981027277,2.657842239452,-1.09592216999195,1.24187155548314
3.0220756985253,-1.29209145361181,0.67174441383249,-2.03379972265082,-1.6594971547558
2.17180904379942,-0.868438708938614,1.2393603316655,-2.65346408009699,2.70281114752861
-1.37626302018642,-1.36327122385162,-1.82038187586306,2.46695488000618,3.82290237105329
-0.614214306117436,0.542860211931667,1.49631350346911,0.921392523410686,-0.175919484752131
-0.892060953345663,4.49797562198879,-3.23296485640981,3.91829323761843,-1.96558338324749
-2.94474865519439,-0.429112945813418,1.85272714814502,0.752278817897324,1.33537594991527
3.15280916487464,-3.86013545786718,-2.24494622772213,1.70068537833683,0.962135066466936
-0.525186370945211,-1.10930582722758,-1.17206564719617,1.33011020603708,4.02838746299478
-1.31533847462284,1.9824168684915,0.957248204526854,-2.49610259837095,-1.7375724088431
-2.06931343669901,-2.09827617416767,-0.602960876511321,-1.34837116017046,-1.03590650529816
-2.80369936364806,-5.20289232924731,0.256888378195723,-1.43991223447529,1.65707131493906
1.60995102285045,2.68321526936372,-1.19669972178694,1.71679667315783,0.0698343156069795
-2.97328756071076,1.06939854748632,2.49826621803885,2.93800748757015,0.130611328402673
-0.0143424231142874,0.539395175397426,0.573641555134653,-0.498250924677993,0.178532321819474
2.31458071802275,1.65796563510972,0.758357420679677,-1.24578953907457,-2.04018600456735
2.16650857213986,-2.5218090232466,2.59415499766993,-1.84306474127226,1.33574701922079
0.849109543118806,2.00869061034297,0.617926217121782,-0.778728476379984,-2.87327195668339
0.434434057033207,1.2334093358169,-0.438304898238342,5.20094884499737,1.33583970160955
-1.33510765028409,-1.27059259391438,3.81026462222232,-4.71492493553398,0.676003669737168
2.51778386030876,1.10443104182497,-0.772127004057803,-2.2871078271172,0.124322166241493
-3.50235149861603,1.80113406712354,1.66373580418137,-0.816090945452154,-1.91738816447458
-1.24064566744295,5.37262278843077,-0.147144063371207,0.187493958115075,-2.54258990443337
3.95102032791499,-0.062125584786113,0.182139287451046,-0.284647661759195,-1.2436096214695
1.32144591251854,1.88426984083419,0.167858018025688,0.0268878828701751,-2.24342349784008
-0.425012103652606,2.36110857089302,-3.06366567516234,0.288340562973799,-1.99973879472058
-0.0832097769049771,-1.08453613926393,-0.994503560365955,0.539315258777452,-2.40337290223774
2.28092323559268,3.26987533707905,1.86929035386116,0.872475033985304,0.718636215515179
0.222881003784473,1.5165256389243,3.3057834219493,1.18440713499449,1.11774825575565
0.330448592023715,-3.89875740729729,1.77715299148181,-3.02144735884779,3.71377637271737
-1.53662424618329,2.03953319059156,1.10694097681061,0.750029701585829,0.565738741301372
1.49297094290812,2.42213017695996,3.33770437171378,2.41146043755605,2.24331086179121
-1.03279598488633,-1.29557516565487,-2.00607926499684,1.91580263204669,2.80442665915366
-1.96832813019922,-0.747054097014029,0.159799079880641,-5.29418108815406,1.62934373023489
-0.600747911478869,-0.994820035026523,-0.819998765384986,-0.753766512943351,-2.60631707262539
-2.77344227160149,1.89444308152402,0.943271958227196,-0.955123552169904,0.652019251294692
2.28841782767947,-2.19943031644847,2.6982054818452,-1.83382697080497,0.802089574788833
0.585865607452248,-0.240194736339415,-5.50526533214351,-1.82731641837331,-1.63083143315685
1.38137665277345,-3.03243923242316,1.32956440595446,0.0380772676586482,-2.20381984004754
1.18037789536082,4.22317785581774,1.03481829241451,-1.31166585478242,-2.40681546830864
0.365440216071122,2.36575805655967,-1.96918045987109,0.716730666484456,1.98579567342971
-1.18491588142418,-1.73115237384489,1.26165817632362,1.11630491390558,0.256805737084208
0.173239122062057,1.69685847432579,0.0886534397765404,0.0242496916235749,0.812567300924541
-0.517349366844906,-1.99074979754587,2.70934985757838,1.38088263817973,-0.538252190604488
-0.134005248409445,-0.146782024739223,-0.0639735809090353,-0.581864184015983,1.81337339123278
4.63945997913371,-1.69340646788581,-0.0271147634029598,0.0338315156084355,0.431528623189127
-0.558860558387042,0.616068122023949,3.30577474199319,2.63403720461673,1.71295802170209
1.34657992196899,1.1707124756323,-1.31906771009863,-1.89328591315766,-1.7049408033433
-0.0388650090392046,4.27251016297179,0.148286278180317,0.142382118506827,2.91619332133885
-0.366688314061869,-0.364171450154573,0.129983930867263,4.22364722302787,0.816732329459702
0.93353959834802,3.4021140576187,-0.603580460613143,1.25006312484646,0.797177819687408
2.61443485829207,-1.54409914943998,0.0206133906890979,-1.83453430209893,1.29041031941979
0.205776993518049,-0.357056015040868,-3.6405103178187,-0.786059591413221,1.45871698248336
-0.835086121526072,-1.71219408521309,-2.42464301781028,-1.45626802027773,-2.34493620578351
-1.50926523816322,1.13560926306742,-4.51246355449397,0.608648083330223,3.67095252822823
-1.38743200233239,-0.549221694131542,1.51388145941568,1.63796027137911,1.71318839439186
0.0991087127648695,3.0465728769832,-1.98447059881308,1.96672003041577,2.71878825838872
0.886373723281598,3.19391084156311,0.311481715303917,-0.215845092139848,1.17466179170576
-1.33822437725495,0.735428692271025,-1.09753747237338,-2.7807717322153,-1.0578590197253
