"V1","V2","V3","V4","V5","V6","V7","V8"
1.02926309385505,-0.393372515822286,0.617577675536747,0.830319198730345,-1.99387148230801,1.47966402041561,-0.178752749748136,-0.161016321498895
0.20441245806678,0.588651228042702,-0.128183361846994,-0.612078956888449,-1.34632589637823,0.659788116976239,0.909040531313803,-0.489204231794931
2.29631272112098,0.639528103782524,-1.20646660867857,0.329715535334354,0.295138073961654,1.1808873107394,1.17254703046188,-1.16090312089858
0.697979876224309,0.791367590652895,0.389614062789607,-0.587735902817923,0.513775477939047,-0.169982764947851,-1.13056446520958,0.166884146303578
-0.692461396796375,1.88956252026818,0.29878725034308,-0.358745240116154,-0.315170498571657,0.723851016203349,-0.531276492984599,2.30521854648133
0.50024827166296,1.27772959596636,1.44106109597724,1.21925533963699,1.37660832675198,-0.0928196576800076,0.303113745689681,-1.08150881032227
1.62096266622437,1.08855377767319,-0.533414019095428,1.57700262678894,-0.442546171236992,-0.760426762005369,2.13591368909535,0.12001583130499
-0.0835603091949648,-1.01421140721045,0.460451512730795,0.896926018478929,-0.096484306835931,-0.385085454553109,0.767707307271912,-0.110216414727374
0.495770084856175,-0.155990846959838,-1.06252169189577,-0.812976985892409,0.578798434592355,-0.159187614879005,-1.19913956629165,-0.602097614134039
-1.72158981040652,-0.411500183666007,0.642088539420356,0.357043475679647,1.41327466229442,-0.211145051096557,-0.367347358383598,1.06286288476093
-0.39018861335579,-0.402713017612628,-0.0169558839511723,-0.727907008608263,1.19484660567528,0.190013864000554,0.780453237795937,2.3027343285384
-0.302764070842467,-1.32087455886898,-1.10556719108498,-1.21404131188857,-0.244345766536349,0.967976401030835,-0.673042098339966,-1.55990116326317
-0.112236304125451,0.543349740701498,-1.18737281019341,-1.73113648135845,-0.955165176962897,0.684541881413368,0.953970177187729,1.85596894679817
-1.46098932986931,-1.54320518194381,1.84152448128696,-1.08178130767457,-0.173602274014271,0.798610999543889,1.2386325427272,-0.46371658390578
0.178282836909341,0.475493727890349,0.0745091273108611,1.19026688144227,-1.19755018208818,-0.151182453906363,0.240892758299969,1.04527995172705
-0.648693768754951,0.777074616759485,-1.27924536607646,-0.555721911448754,2.17313574641653,-0.715874802593121,0.556088501993083,0.575739682761703
