"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.439281448023394,0.343271691119298,0.852186153642833,0.14101403253153,0.127514621941373,0.033075493760407,0.438574453582987,0.455318434396759,0.448221318423748
0.665304081514478,0.168226194102317,0.0978800843004137,0.0633157663978636,0.305813536047935,0.631161882309243,0.166043226141483,0.929074870888144,0.630010437220335
0.364200048148632,0.278364229714498,0.412395522696897,0.483590506482869,0.622747400542721,0.076400582678616,0.710782618727535,0.826266337186098,0.263623172650114
0.0433619676623493,0.193642608588561,0.429992420598865,0.809098709141836,0.995960359927267,0.798201570287347,0.388458136934787,0.801108689280227,0.226330780191347
0.153739049565047,0.569033451611176,0.943476833403111,0.956796523882076,0.350317774573341,0.66603487264365,0.868953790282831,0.407902131555602,0.950168396346271
0.41206847759895,0.351887930883095,0.888736457796767,0.917358999373391,0.273483666824177,0.0352764732670039,0.724910718388855,0.901158374501392,0.674568191403523
0.60830968990922,0.791687181917951,0.977184907300398,0.781551994150504,0.141662260517478,0.869000387843698,0.458198119653389,0.22630985151045,0.151700078975409
0.210379659431055,0.311815401772037,0.246952517190948,0.380263498052955,0.942951811943203,0.419483894715086,0.848280328791589,0.640199809335172,0.0602557938545942
0.827368541620672,0.874057411216199,0.663166738115251,0.235026823356748,0.137883296702057,0.0232797681819648,0.791161427740008,0.821753980359063,0.529421567218378
0.497750358190387,0.958797872066498,0.891986255766824,0.629144695121795,0.182729447958991,0.158567810663953,0.99965057708323,0.443939253920689,0.360320456093177
0.612959014018998,0.108133062254637,0.849982450483367,0.993098429171368,0.570847255876288,0.513386244187132,0.249951476696879,0.900872840313241,0.0277915792539716
0.0998274493031204,0.175226664636284,0.588932208484039,0.297218238702044,0.910528667736799,0.492180696921423,0.720542809460312,0.495322455652058,0.375525345792994
0.109672451158985,0.666708239121363,0.308294030372053,0.277627538656816,0.207928149728104,0.749456992605701,0.0135271197650582,0.224264765391126,0.109686384676024
0.401624048128724,0.978082516929135,0.752067069290206,0.537088273791596,0.423990088049322,0.235483564436436,0.94846124202013,0.884828170761466,0.31883130595088
0.973525946727023,0.65790138929151,0.875154743902385,0.0155866923741996,0.37038015644066,0.125501883216202,0.332895938074216,0.109822465106845,0.959390656556934
0.449251481797546,0.373705044621602,0.872904299292713,0.901566148968413,0.466351499082521,0.920774573460221,0.970366198336706,0.00870151561684906,0.751483311876655
0.532458191039041,0.122806357918307,0.742837974568829,0.797964077442884,0.331806518835947,0.734122963622212,0.978040298447013,0.925420143874362,0.705386387649924
0.632975415792316,0.814233993645757,0.216078666271642,0.719372866209596,0.189044610131532,0.0465588737279177,0.954445448936895,0.182332121068612,0.701247340533882
0.643057108391076,0.564504892099649,0.446154679171741,0.200799053767696,0.0565891198348254,0.535358673427254,0.522395740030333,0.918301140656695,0.0444383614230901
0.067325092619285,0.661918008001521,0.398023063316941,0.933904410107061,0.905693967128173,0.59592479839921,0.411612598691136,0.11204081447795,0.842232944210991
0.649955868022516,0.691407882375643,0.132195547688752,0.390346327098086,0.168796012643725,0.465463715372607,0.863604047801346,0.9819501102902,0.558203072287142
0.364611924625933,0.130797591991723,0.595096475444734,0.612269655335695,0.314324226696044,0.0969196367077529,0.943198134424165,0.905091641703621,0.821346238953993
0.791295684874058,0.845305036287755,0.399015448521823,0.177107019815594,0.348104957025498,0.847928830888122,0.816786693176255,0.549839889863506,0.271753562847152
0.0423583164811134,0.0405730658676475,0.427792846225202,0.92085956200026,0.618415555916727,0.417353545548394,0.275212584994733,0.935773097677156,0.827974926447496
0.105343437055126,0.481878488790244,0.805582682602108,0.916095058433712,0.981231144629419,0.582979417871684,0.133908280404285,0.278599362354726,0.0919237292837352
0.359232192626223,0.072369396686554,0.418473974103108,0.919969717971981,0.141910134349018,0.710863575339317,0.618024633498862,0.330085122724995,0.508859287714586
0.227945795049891,0.950976889813319,0.988776457728818,0.86165384342894,0.730874405242503,0.808167587500066,0.513991276733577,0.189082113560289,0.149675894994289
0.752351071918383,0.152423098450527,0.583403804106638,0.247609898680821,0.0543888104148209,0.844860015437007,0.495647714473307,0.89737312332727,0.163966926978901
0.483639830956236,0.0930958357639611,0.577998457942158,0.247393968747929,0.00627576699480414,0.731092436239123,0.0838775059673935,0.683151082368568,0.0670340997166932
0.211853247601539,0.854986199410632,0.782233520876616,0.366347029339522,0.949611179530621,0.915142172249034,0.675468317698687,0.838415866717696,0.00105180591344833
0.0251430715434253,0.135388068621978,0.719344082986936,0.747500967700034,0.6579450215213,0.446141554042697,0.962071754038334,0.194028819911182,0.179063481511548
0.785119925625622,0.412845745682716,0.818804525770247,0.275588986929506,0.618680525105447,0.511903807055205,0.0668600425124168,0.569074902916327,0.363786234520376
0.767503550974652,0.150136855896562,0.986984791001305,0.770527851767838,0.292075408156961,0.626009124098346,0.380384482908994,0.659158307360485,0.672491809818894
0.238689227728173,0.572795752203092,0.938944690860808,0.199401518795639,0.0637450548820198,0.529285470489413,0.672459049150348,0.796090345131233,0.764572561252862
0.183995025465265,0.245543824741617,0.425075599225238,0.0708147238474339,0.489145779283717,0.784033720148727,0.26419556257315,0.507881050463766,0.631679914193228
0.0826716716401279,0.230906291864812,0.789906196296215,0.894344260916114,0.34065934852697,0.0744440266862512,0.575138815212995,0.873753459192812,0.741687038913369
0.253187793539837,0.626701058354229,0.558156883576885,0.491732638562098,0.803315788274631,0.0503674882929772,0.40236906404607,0.871834865072742,0.953744777711108
0.753097916953266,0.679405041504651,0.175546949496493,0.500389754073694,0.193198198452592,0.930253533879295,0.673326358897611,0.0322158948983997,0.768550821347162
0.807837004773319,0.840996730607003,0.89694283856079,0.534373229602352,0.0949711191933602,0.532359046628699,0.929596598492935,0.193745167693123,0.0856765611097217
0.731294664321467,0.198259365977719,0.355947973206639,0.59172785654664,0.0143963417503983,0.783565891673788,0.441441451665014,0.140000961255282,0.824198382673785
0.262345121474937,0.966605819761753,0.779409678420052,0.399421779671684,0.34077729168348,0.862487690057606,0.890803444432095,0.589877677382901,0.21934076724574
0.411067147972062,0.284671012312174,0.938277892768383,0.25879394588992,0.648451746907085,0.486291709588841,0.412648728117347,0.462751927552745,0.264825343387201
0.0296290011610836,0.54039811110124,0.938471911707893,0.39703306183219,0.258470465661958,0.0151682586874813,0.0929588766302913,0.313666080823168,0.0483920499682426
0.378355054650456,0.7733301918488,0.855023319134489,0.239262986462563,0.998470882885158,0.858382168691605,0.833166953874752,0.282888710964471,0.217403587186709
0.644629301736131,0.267880892381072,0.0134631423279643,0.61664655059576,0.907841296866536,0.688975556986406,0.694899512687698,0.540285231312737,0.183057640679181
0.655509178293869,0.750005159061402,0.650879082968459,0.458771046251059,0.399925545090809,0.218314308207482,0.615658269030973,0.430696886731312,0.208005521446466
0.835901141632348,0.925902165239677,0.552965759299695,0.949999725446105,0.716345688560978,0.240707426564768,0.900097812060267,0.996293337084353,0.881760778371245
0.32992594037205,0.197288108756766,0.838438368402421,0.155164105584845,0.0696344594471157,0.207018322311342,0.413945296313614,0.264275195542723,0.389137562131509
0.775535556254908,0.434212625958025,0.11754416115582,0.84333919477649,0.968441001372412,0.548460303107277,0.388482672860846,0.941284051863477,0.096130148274824
0.392168026883155,0.140764360083267,0.959692660486326,0.556119240354747,0.734923059819266,0.610520687187091,0.503060377668589,0.0770420844200999,0.937480743508786
