"V1","V2"
-0.524466286099876,0.0410285974766005
-0.51427760326535,-1.0331183609832
-0.571758782281621,-2.65233364295366
0.609850055764711,0.846652370957524
-0.540672824734889,3.26314052715308
0.0046664371278038,0.0121293937929641
1.32518160963468,-2.74955406415504
0.877691267450136,-0.177561315625921
-1.40603551169334,-1.28638505013112
-1.52683611949785,-0.698923542045599
-0.772611077125183,1.1181984056156
-1.44259344889358,-2.9227474434141
1.23719688984931,2.17444699339683
5.2822329710304,-1.65262304412216
4.04832775006351,2.28729232535875
3.63710676470892,-3.45493557512085
-0.264855007824793,-0.796171973356125
0.914153985406788,0.399001423609695
-1.13243029032682,6.07906120036293
1.52250534527012,0.89052080169193
2.36314243746988,1.03348716606424
-3.83276361599708,2.30570831607513
-1.23107711476775,0.888975961249742
0.928733698021582,-2.90805975033767
-2.60391284595529,-3.32873895245753
-0.053345538296744,-0.466596134757474
0.527455097391476,1.2998745258033
1.71579072342761,0.333420254540909
1.69611902387,-0.0692164130284383
1.77748447511257,-2.5844053157559
0.386504381632212,-1.29632679673581
-0.335400874213002,-0.259066547585646
-0.193676062202087,1.11149639672917
2.1713757739921,-0.571819576106329
-0.101599916933968,0.0768167163777219
1.48444150804734,0.615583023853336
-0.783329567562511,-2.20824088228384
3.27106477744757,-0.0398429018617438
-0.109465294090452,2.07990199994975
3.26165624937535,2.96924030439931
-2.81196290025776,-3.76224904276582
2.51193609250203,-2.19875118545467
0.969332211626872,0.280523120999506
-1.42656262860612,3.19828000583694
1.42181688908478,-1.49200610870816
0.138348299218443,-2.18574060997412
-1.36151008734083,-1.43248363719985
0.820428653825585,2.116615899927
2.2038515957834,-0.559482397265228
0.380850027406496,-2.53311013736605
0.310182716875419,3.02365608004489
-1.74796131994909,-1.69679323772393
-2.51613926533305,-0.170417236035106
0.778336074255184,4.4655998574593
-0.173309070381222,-0.424032121167599
2.79381162265746,0.631833199712458
-1.92132159527471,1.04841796627695
-2.24728948966784,0.150887849735115
-3.04729998892028,3.28569372685111
-1.17740924596935,2.68631414543854
-2.45826633677901,-1.67061152865223
-0.726036874337239,0.545259932973922
1.75826861777268,1.7581537028373
0.506518521471623,1.0700760134004
-2.14808760535139,-0.35968025231057
-2.21137141996121,-1.10427494947158
1.33200841861856,0.89292559051796
-0.993329113256348,0.33626054891737
1.84378428118886,0.705692900381249
-2.93047050310301,1.29466797856784
-0.765336331262738,2.9225554032797
2.63072042084734,-1.60911076247439
-5.0554664691985,-1.44156596020989
1.02881266133828,-0.368883288281049
1.44736688993769,-1.73331040693697
1.95957481621892,3.09694625115275
1.49599098452973,-0.178827718133098
2.74947107098303,-2.61310741575203
-0.927575197803298,-0.11429613541219
-0.240817783635162,-3.96843204745439
-1.77550367528525,-0.744261006345447
1.77271870968979,-2.87901477856884
-1.79172524697643,-2.23241270479762
-0.083351556936046,1.28559337904761
-1.10699392638085,-1.05162159815895
0.630107510438877,2.34296767695366
1.47646201835809,2.7368570761744
1.57709004528525,0.146006402252349
0.95957671783143,2.17004710817303
0.418204544579093,0.297369131608225
2.19408282650686,2.34414059993866
-1.87467982578682,3.52385175220842
-0.304853395055376,1.93919413844549
3.29277569246117,-3.46918794464787
-0.106098883046922,-0.753769360228643
0.573427942605911,-0.507700111842799
-0.273765008484861,2.15197652341629
-3.04700523222369,1.2308150640376
-2.2060807515285,2.60852109853877
1.75097534221497,-1.85281812952295
1.50122149806413,0.379694318190104
-0.823259505616753,-2.9887125485082
1.5456106482944,-1.74443860605824
0.497403008382279,-4.35966917051051
-0.167830095530261,-0.652562271971284
-0.990661067665267,0.432073970588031
2.44678958018579,-0.950258261432855
1.51720266118318,0.399526942739116
0.0631881213236658,0.799651565347588
-1.1457665666246,0.567366351905808
3.02129455714948,0.0240759493209157
-1.68654590870736,0.647567580811707
-1.53844207192513,0.0791968455321664
2.56680800497909,-0.148156759207079
0.723924748379959,1.14955643881674
-0.785895556152935,-2.7830698770912
1.92180078094727,2.61987026714843
1.91399395035178,-1.9681199189359
-0.077169525016386,-0.90263859381164
-0.733005011038169,2.76903321711347
1.91118012970355,0.101999484068401
-2.36882249362027,-1.8857038835409
2.43739356193975,2.85084939769568
-0.0192386196514053,-4.8301034278463
-1.91276108026277,-0.814966989003481
-0.0554361026360447,1.66563080886657
4.17866359072507,-2.54296066985229
0.108767882956818,-1.62481582300731
-0.876499154763249,-2.85276998393587
-1.12222911266478,-0.91836009060458
-0.693495269680543,-0.761035433916414
-0.393884699569306,-3.15226773836257
3.07881513147405,-0.321977205782313
6.12040685070462,0.987558773212786
1.22624787002962,-0.407304846062945
-0.456069374606498,3.40247866914743
2.29627577368688,-0.198740838956216
-0.533481024731046,-3.66236382685749
-2.54802398302374,-1.96244887101611
-0.285873174171368,0.645951888208467
1.80644812266776,-0.849098269595062
-0.246493491692405,1.99584253678937
2.45333334876284,1.52788873272257
1.67428427147234,-0.98452876981621
-4.11992426475975,0.201226073212888
1.81037923963214,3.37818564651578
1.17660507815099,-1.42591781779385
2.14002398894328,0.813744418632406
0.2629433519293,0.139972877463855
1.68396513860069,0.787590082342324
-1.13897033360574,2.8107040434154
0.732380697810895,2.40818053806845
-3.70619898556811,-0.700523881444017
0.976587603032915,-1.4287843740074
-1.00002518510186,-0.960452022284015
0.670478171345949,1.17072761945701
-1.23434730857452,2.0433500494508
-0.185160578784508,0.360682213339179
-1.41888109334959,1.2017017171931
0.445943036919959,-1.71501137713485
-1.32113977429663,1.42266911856234
-0.944928968174688,-1.93643438557261
-1.40750813709569,-1.68616611158364
2.12891972751936,-0.849056287838334
1.41324382893181,0.921879943556912
-3.09156170475707,1.83761240624279
1.07691705905953,-1.09214636125323
-1.72200168934007,-2.6793465466129
