"V1","V2","V3","V4","V5","V6"
-0.367756991968109,-0.8997282320079,0.30985168015389,0.432260073247334,-1.47344786079717,0.718486513129654
0.616233733731957,0.981661725475883,0.43848484204552,-0.559240675713017,0.691847815118008,-0.607952401857825
0.519289904799781,-0.390307540851982,-0.618476358269293,-0.139332929022887,-0.0237721928681308,-0.167304705502901
0.722006150284711,-1.08247430954571,0.809826596966261,1.636435299957,-1.27772151418304,0.716805277176054
0.149050722689491,-0.527800693239224,-1.76982684002482,1.89160439365373,1.0654492578262,-0.303911208720681
-0.846874217662461,0.159565476024922,-0.344492229708948,0.874944022183016,2.41595566370389,1.21581338835558
-0.376171141652744,-1.40330273120977,0.0623472589080274,0.272732486577921,-0.235206079869166,-0.258264321301492
-0.185336373683974,0.570677646049866,-2.61182402604394,-1.10379703047748,-0.222117576432719,0.649892286420061
-0.1953674210266,0.421229518185767,-1.30634958741837,-0.636202410003484,1.61931047510734,-2.8535316816542
-0.510908376504537,-1.88166648066113,1.1176248732064,-0.169958081649553,-0.581924797040269,1.45172086853053
-0.673164739822758,-3.0896142790598,-1.80082862245464,-0.941211175760486,0.837151153087524,0.318502734819502
0.176325804157029,-1.42955601544805,-1.45893130468722,-0.713847905734022,0.656299954738693,0.00672497111725211
1.41398194520259,1.48439127252585,-1.1320765042232,1.05581647663542,0.866566819517542,-1.55925459396967
-1.34734486545178,0.619035699471104,1.21787086563742,-0.77097727477718,1.17100549693947,0.714215979805414
-0.401977865837146,-0.502366459026338,-0.157691400189325,-0.179636422145328,0.831031756550717,-0.535650920989847
-0.494369674598118,1.29471956074538,-1.60731805335386,-0.25557499923799,0.858217511110299,0.0336835537285285
0.0250527416308252,-0.662155426901164,-1.43992587744656,-0.88459229524738,-1.74661913498904,-0.595324473965392
0.16636901134724,-1.09579603118337,0.84863406869595,-1.23940250500007,-2.10127491509022,1.05073510581575
0.219849068326301,-1.28790958741344,-0.940837077954569,1.56071618709748,-0.467723360082593,0.0524051465394226
0.0270324786812255,0.00138311037839329,1.68557058810191,0.310706686721664,-0.787855360053269,0.187577895073044
-0.913619409668777,-0.525857900098623,-1.16352298765551,-2.48010680929788,1.32258985560409,-0.967417908179011
-0.191383244579802,0.635550599642952,0.539529989139077,0.517352962793126,0.685561003485841,-0.864072533102968
0.37089125743653,-1.40903990110848,1.31513128738999,0.230318935574933,-2.14756555315357,1.17509847977879
0.831529781269161,-0.616337979169302,0.38181605639909,-0.741559269191199,0.177827267650519,-1.96476868325347
-0.128528844603522,-0.997600896702573,1.24968680729739,-0.732369545131091,-0.396145115358436,0.123793087219836
0.0119472310092572,-2.3192126136914,-0.972339325105482,-2.16073779658762,-0.0844790215110047,-2.2271968284847
-1.0611820540456,1.35951798492456,-0.287960959915366,0.425630948662492,1.20552017880176,-0.0181768640262162
0.422946885095115,2.52997365017321,-0.315882070776009,0.939826052502445,0.934920495715037,-0.154739061721335
0.712717116762655,-0.0970449149666378,-0.41257287658363,-0.603229278313544,-0.452505769320924,0.784721553075605
-1.03735028855808,0.459484039692466,-1.34955822551676,1.4192563331297,0.476177045287429,0.731741066735469
1.4832398440823,0.208456275125588,-1.00739266287801,0.449085435099729,-2.14863885893385,1.3010656769692
0.903334669150336,0.202466405137419,0.772522070840197,0.548916293198675,1.18739025702172,-0.407621030904373
-1.32512747993086,0.414944942484849,-0.159630853576396,2.13111528684808,-1.50186060138634,1.40381567864166
0.854659331258967,1.85560412914238,-0.829830724007141,1.6428579584492,1.93543110615104,0.681617889157384
-0.18319117523203,-0.375921127346744,0.230184158927704,1.1222748717396,1.27840455050437,0.267920524491376
-1.05627388557518,-0.365337798678098,0.532272272099022,0.600983567104835,-0.0652438480006951,2.50682536419993
-0.802626135535819,-1.1604198783774,-0.417340735058354,2.19570368335975,-0.88421282656805,0.432421719961319
0.842906973933854,0.0196546909469072,0.698553054846457,0.950625648786445,-0.612901206162714,-0.209961714992579
-0.066577067199772,1.08339427481103,-0.728272609715649,-1.02084428968648,-1.22448741682922,-0.0463031757689471
-0.368636894410193,0.127609653501782,0.0870741814644514,0.94162708990831,-1.17872357078364,2.69221710763964
0.470992809706037,-1.63928907774254,-0.943286665742656,0.0549682929473815,-0.171312839241551,-0.9510784946281
1.06800513269133,1.22794799224122,1.98761438542446,0.782975421931719,-0.73293418731659,1.11015163214964
0.250755869370794,-1.95966483702249,0.340335409999213,-0.689742809810575,-0.156921138706495,-0.800293448793882
1.6601035399125,1.02370107444494,0.120947644662439,-0.29571261938421,-1.75630513284828,-0.204919403156364
-0.911700185379681,-0.301297040537352,0.445390635277116,0.893854896881982,-1.31192151537764,-0.219238244238276
0.863630810993349,0.268445060567791,-0.992716267015458,-0.996553940098512,-0.179674720241192,-0.256837267253821
0.0860698935716972,-0.596756647990259,2.14328614550741,0.0878004747408552,-0.193553540118786,-0.68302445132187
0.0212070506244394,-0.63287294141171,-0.895841726573151,-0.584908990250862,0.86885352866724,0.964272731135311
-0.5802854720869,-1.3880839704052,1.41437073607353,1.44463052779518,1.60602099209561,0.182480577042024
-0.332612627900593,-1.20950844110153,-0.163613410433319,0.560507788278881,-0.986962244274215,-1.88448412829888
-0.827243651250423,-1.55899429767093,-0.238968939545051,0.51283365663714,1.96779824619025,-0.717414157085902
-0.125589135696223,0.280937936812464,-0.138533817903088,0.827940876113988,-0.0777283657717327,-0.434989964239562
-0.923053610562348,1.1246286183639,1.14042722231919,1.33197477055919,-1.58317692241095,0.516209295683579
0.00299040602948566,-0.362281540058614,0.0741888210535505,0.335223537262078,-0.802665293722738,-0.0757270903344027
-0.845243258103827,-1.35501137072365,0.814583166613315,1.22457686182421,1.11277558685833,2.07607179407877
-1.27764122178694,0.531559417385009,1.4303818362362,0.940393410633067,0.137361826497604,-0.224031190701445
-1.01059429357404,-0.794926067652057,-0.426191465139038,0.328456899339843,0.183406026956164,0.299346500767355
-1.76402356625675,-0.282274986955236,-0.702167568060081,-0.675762483473761,-0.506800633948155,-0.082192592302121
-1.13222840186644,-1.53953947770302,-0.0886592529398516,-0.953198454612165,-1.03611162288262,1.09132549087238
-2.32095179740598,0.411360067296205,-1.29302257169789,0.970662758050484,-1.85269514245109,-0.511688127392792
2.47820136549758,0.0459778543846574,0.925389542148644,0.248259885694325,-0.419823100568086,0.914708431004485
0.0766013631179253,1.11536853420903,-1.18527260419112,0.856656787552509,0.816222764305181,0.0741069511160306
0.411725010156206,-0.353262195952491,-1.11261600075274,-0.879515238584307,-0.0573306457597917,-0.49206646168942
1.11407011894357,-1.06507007139846,-0.327253011980089,-1.04625328377329,-1.74838812568096,1.66596144108965
0.643039201814652,-0.507986072091252,0.605171859496976,0.800341398639772,-1.77231782162912,1.39287538092161
