"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0863315102178603,0.464268367970362,0.19806732586585,0.0429678114596754,0.196008056635037,0.132912419503555,0.518041382543743,0.011455885367468,0.210844816640019,0.615978120826185
0.024383281590417,0.611324971541762,0.668270676163957,0.301552170189098,0.96291937911883,0.183769253082573,0.604668048210442,0.628680235240608,0.434202946489677,0.104424997931346
0.0702824774198234,0.116333371726796,0.0203508608974516,0.939611229579896,0.816887232474983,0.702085189288482,0.844769712537527,0.348136613843963,0.196845043683425,0.0535637966822833
0.584697924787179,0.296303062466905,0.613911024527624,0.113243831554428,0.42375590885058,0.541307408595458,0.115991838974878,0.823692218866199,0.816731104627252,0.0953847696073353
0.830827234778553,0.394659715937451,0.323862430173904,0.0404611008707434,0.89108754764311,0.112263043411076,0.706005649408326,0.409102610312402,0.189755197847262,0.972778163617477
0.0167899583466351,0.433648449135944,0.465730504598469,0.555114389630035,0.697385700419545,0.762125962181017,0.628614213084802,0.0902059825602919,0.435664489632472,0.152132672723383
0.754119035322219,0.314256546320394,0.581468173535541,0.23458683071658,0.687190052121878,0.501357229193673,0.96301906183362,0.325735695427284,0.440364091657102,0.346327824518085
0.932325636036694,0.398443974088877,0.227220186730847,0.610060541657731,0.2759770588018,0.246569978771731,0.244638683274388,0.570796323241666,0.657989633502439,0.439152942737564
0.636064104037359,0.896471299929544,0.842154742218554,0.2503343205899,0.790064435219392,0.717034183908254,0.274951282888651,0.677124484209344,0.135146204847842,0.440790827851743
0.0489992324728519,0.31241028313525,0.745475916424766,0.614822289673612,0.357392846141011,0.435434672515839,0.835268507013097,0.399173429002985,0.587569787865505,0.0743425823748112
0.536562305176631,0.574951650807634,0.175540053518489,0.506939296843484,0.320147498277947,0.0926647193264216,0.994450947036967,0.898624793160707,0.528736595762894,0.0961053790524602
0.620621180860326,0.89753806963563,0.300854358822107,0.245741384103894,0.0845555064734071,0.121203000191599,0.343509475700557,0.00538739049807191,0.44870953517966,0.557121248915792
0.842073301551864,0.00178554514423013,0.120952608296648,0.58405425096862,0.729129484854639,0.531378448707983,0.904143192106858,0.853417305741459,0.789279188029468,0.766129850177094
0.223278648685664,0.487797765061259,0.381339798215777,0.325684548122808,0.651254846481606,0.999995998339728,0.295398766407743,0.614410095848143,0.623590014874935,0.669604336144403
0.01214510621503,0.859956943895668,0.116089375922456,0.455544492229819,0.144899917533621,0.136852936819196,0.815629184944555,0.221039319643751,0.747145002475008,0.162646773504093
0.237975159659982,0.646248268894851,0.366140275960788,0.594530138652772,0.384137621149421,0.318478777073324,0.09502435894683,0.515740509377792,0.145569024141878,0.0979767786338925
0.756033116253093,0.813390854746103,0.924135168781504,0.0790034339297563,0.726556084584445,0.05580012826249,0.490223994478583,0.406621878501028,0.982599613489583,0.827173896832392
0.893927279859781,0.26810651528649,0.633838993962854,0.735542823094875,0.574292427161708,0.538095268886536,0.16153903095983,0.204492009244859,0.258145612664521,0.160818611038849
0.597886246396229,0.0140851605683565,0.465115949511528,0.895340466406196,0.741976947756484,0.902924235444516,0.640572783537209,0.770906280726194,0.8465654051397,0.569021550472826
0.611961745889857,0.459351093508303,0.389315302018076,0.0554425937589258,0.109539726516232,0.70133218751289,0.986983545823023,0.303852822398767,0.308306680759415,0.578259278554469
0.901399247348309,0.538881252752617,0.676877118414268,0.317766958381981,0.629694285569713,0.471127107273787,0.48861098382622,0.423545576864854,0.723545896587893,0.0146058157552034
0.685052631655708,0.0710129626095295,0.902982574654743,0.573204924352467,0.66247592610307,0.976619837339967,0.974537677364424,0.748913935385644,0.55036854185164,0.535791239468381
0.463815096067265,0.940939882304519,0.897743788314983,0.0618960571009666,0.365948596270755,0.390830773860216,0.163386510917917,0.704103230731562,0.383760139113292,0.00219490099698305
0.232992822537199,0.112967459717765,0.907934125512838,0.550747234607115,0.841651702532545,0.0865172150079161,0.235950798960403,0.615879237418994,0.783898675814271,0.335433033062145
0.996746344957501,0.58004950475879,0.439182128524408,0.259429725585505,0.235272804275155,0.160968236159533,0.0380263458937407,0.460259056650102,0.520829675486311,0.136911561014131
0.0326719307340682,0.228034210624173,0.829545174958184,0.433869968866929,0.0581104315351695,0.473864900879562,0.204485570313409,0.292667787289247,0.393146341433749,0.237038993509486
0.796024902490899,0.387588592944667,0.214686173480004,0.0344019806943834,0.395955889020115,0.607776080723852,0.443196061532944,0.195075336378068,0.938764471327886,0.001396689331159
0.550251160748303,0.534966176608577,0.322562789311633,0.0553854701574892,0.444037781329826,0.643447099719197,0.663134085014462,0.850114457774907,0.373053780291229,0.3693977156654
0.528502848930657,0.595108944922686,0.705181767232716,0.846234243828803,0.663446772377938,0.850557118654251,0.524586914572865,0.950064794858918,0.193020853213966,0.912192553747445
0.0870607455726713,0.27316105319187,0.656652253586799,0.00419528130441904,0.421683084685355,0.449885769281536,0.458266849862412,0.229289696551859,0.103516441769898,0.651092463871464
0.580757268704474,0.325658241519704,0.104916028678417,0.418178540887311,0.680264557944611,0.849428441142663,0.964060639962554,0.21942270337604,0.733442602446303,0.316941799130291
0.325867926701903,0.417070071911439,0.564958162838593,0.888390345033258,0.182570172240958,0.950767762959003,0.959222940728068,0.700485279550776,0.260307753458619,0.0425413139164448
0.949754372937605,0.54495536419563,0.96630328358151,0.341559785651043,0.659798503853381,0.910743844229728,0.0174420869443566,0.020772771211341,0.686572541017085,0.243317443411797
0.75346703408286,0.924799302592874,0.399732218356803,0.596251887734979,0.976617981679738,0.0559096685610712,0.910370968747884,0.874761693179607,0.262302250601351,0.875766099896282
0.868068316252902,0.903872850351036,0.738047837512568,0.438263616757467,0.854043087456375,0.360332068987191,0.0553658525459468,0.41588929714635,0.409752446226776,0.972002160735428
0.982813452836126,0.79232287988998,0.948697057785466,0.31868696026504,0.765494573395699,0.757355933776125,0.364785750862211,0.813299509231001,0.0220475683454424,0.651026614243165
0.650989257497713,0.878848578315228,0.312169791897759,0.187859606463462,0.813583596143872,0.114024224923924,0.586556328693405,0.662895730696619,0.471929271938279,0.688106045592576
0.994500492466614,0.854774936567992,0.804958462482318,0.468727458035573,0.577844772720709,0.160617941059172,0.985887695802376,0.482921191724017,0.764912423444912,0.179184588370845
0.965099619468674,0.397373317973688,0.482131579658017,0.777011417550966,0.878107861150056,0.524702425813302,0.35532632516697,0.692104393616319,0.323728875955567,0.325863379752263
0.508789728628471,0.270584647310898,0.960393261397257,0.100960151525214,0.7831400858704,0.534577389713377,0.526776926591992,0.390725271543488,0.487674598349258,0.347472419962287
0.806257224176079,0.855737614445388,0.076106193009764,0.649807536043227,0.588542987359688,0.565623474074528,0.322987545514479,0.402941878419369,0.711886909324676,0.0775815877132118
0.244541209191084,0.58902675122954,0.737692253664136,0.496184887364507,0.875644121784717,0.142633441369981,0.832182958256453,0.96830348437652,0.65995471435599,0.306821034988388
0.385260853916407,0.472187928389758,0.107905556913465,0.53627693420276,0.730690098367631,0.415588557021692,0.964063954306766,0.629471719963476,0.383278986439109,0.852441295050085
0.635749829933047,0.851678527193144,0.966770633356646,0.404233434004709,0.347460901597515,0.629513133550063,0.738861274672672,0.900672683026642,0.868670125026256,0.918405517237261
0.654391706222668,0.358272609999403,0.285067102639005,0.232085393741727,0.24303186382167,0.342318259412423,0.837939604185522,0.0738869369961321,0.65816452098079,0.048918103100732
0.654360727639869,0.53086361172609,0.23066394450143,0.426385596394539,0.607082901755348,0.0786108286119998,0.0214008900802583,0.262427997775376,0.0894692039582878,0.0898029198870063
0.177200825419277,0.115455740597099,0.248785973992199,0.173010112950578,0.509264644235373,0.271300225518644,0.550393922952935,0.430994408437982,0.758064642548561,0.839542265282944
0.0471651719417423,0.510069109965116,0.369092512875795,0.689781533088535,0.355269530089572,0.780074912356213,0.36766626033932,0.44102194509469,0.932943814434111,0.927099245833233
0.881105850217864,0.77988426014781,0.402339227497578,0.712412951979786,0.951422181213275,0.372209070250392,0.843434012262151,0.292124504689127,0.316354707349092,0.638864333741367
0.32248680992052,0.681803253013641,0.655304932268336,0.791565144201741,0.444687220500782,0.732219396624714,0.324244347400963,0.00426183477975428,0.854265967616811,0.224387170281261
0.984401168068871,0.47905134386383,0.497548893792555,0.94362691254355,0.99130118987523,0.709672381635755,0.656111880438402,0.520710058510303,0.840292594861239,0.42897083144635
0.255561442114413,0.0758850891143084,0.959310308331624,0.372050401289016,0.479107225080952,0.164250106317922,0.227400402072817,0.566281939856708,0.797334695234895,0.96685422421433
0.423021899070591,0.206810096744448,0.840597291477025,0.0149854309856892,0.369471703423187,0.42165381484665,0.574276364408433,0.114987351000309,0.222319468157366,0.0214735749177635
0.274112010141835,0.523806378478184,0.166344133438542,0.591067133005708,0.156227257335559,0.189229049254209,0.431499221827835,0.511755740037188,0.180849755881354,0.63118783198297
0.451972627779469,0.686862231930718,0.906998425954953,0.2260268824175,0.817699713865295,0.119628990069032,0.657937669660896,0.402862692018971,0.371677935356274,0.220864446600899
0.76460462086834,0.402156931580976,0.43535961327143,0.820342617342249,0.165649160044268,0.129048272036016,0.939957196125761,0.809798777103424,0.888391982298344,0.153904605656862
0.667978849261999,0.339328441536054,0.50700773880817,0.702889995416626,0.261775072198361,0.663996910443529,0.172633122187108,0.301797600695863,0.163062068633735,0.947350236121565
0.135246807476506,0.66894916491583,0.401770435506478,0.142971576424316,0.313561618328094,0.698599483352154,0.292211598251015,0.526353699155152,0.0939921084791422,0.749373110709712
0.427244435064495,0.699533337494358,0.34209300391376,0.159049565205351,0.604341164929792,0.623102155514061,0.521527576958761,0.631683446466923,0.332128687063232,0.592130274977535
0.161592382472008,0.637896653730422,0.726776534225792,0.607700679684058,0.928547968389466,0.649279783014208,0.149099540431052,0.735148857580498,0.667183767538518,0.752361109014601
0.229835719335824,0.791767174145207,0.865866335341707,0.255413406761363,0.977761639282107,0.570238169282675,0.0172657596413046,0.587591933319345,0.519441382028162,0.791390269296244
0.747448702342808,0.48791718413122,0.104152861982584,0.789619766408578,0.958958990639076,0.0874274803791195,0.64465619972907,0.245230147149414,0.42318385024555,0.256489042425528
