"V1","V2","V3","V4","V5","V6","V7","V8"
0.238700559111085,0.930048603475345,1.07707100405469,-0.217089063737821,-0.216448368519089,0.310649364674147,-0.428700503817602,-1.31875007288363
-1.93898475764288,-0.793899825007943,0.895733791125553,2.80473351501032,-2.18279444877213,1.2891770931001,0.351714375866303,-3.49558446651018
1.19002062339009,1.24288762329389,-1.00741595117219,0.140163165767592,-1.15157195991388,-0.218024846620565,-0.739706327744385,0.923070811102424
-1.37638210233763,1.43221850327314,-0.268968841738749,-0.903718533647357,-1.95646129057945,-1.41405602918817,0.183360385033331,1.31475713790577
-0.214196577875535,-0.444791041101527,-1.00257583090611,-0.528815642469757,-1.0070927554129,0.71124948214613,2.04983102820085,-0.404846588726727
0.146384787862604,0.270620126587335,0.063956440894776,-0.672371411767693,1.14724003512211,0.0613531333338646,-0.150811795516291,1.6996020066927
0.147564026852458,0.976781937357394,-0.576827856151157,0.947977239655471,0.0980969670334627,-0.221587177726586,-1.27079490191521,-0.557423436638662
0.0180661022418089,0.812045491832425,0.776083908399981,0.316743402676252,-1.55761754481104,-1.64631365619819,0.831640389501384,0.168901880382731
0.0760651733710433,-0.530159365758531,-0.811330403937402,-0.727776175559764,0.896407143307958,0.0306186246110907,-1.77020732470624,1.20395061333141
-0.706165878552782,1.33994733978957,-0.0444285226436343,-0.42077414545119,1.75518294028649,-1.56962488215707,-0.924588790481717,0.6174094490299
1.21291836208011,-0.240640046021157,-2.70213897548814,-0.570060456207618,0.232979867925162,-0.234400922726999,0.0108202135436727,2.56780349785612
-0.334455524166352,-1.20300218574831,0.39012007222434,-0.872719274149643,1.28530561213486,-0.084484927989692,0.259646495499614,0.876833011767692
-1.47219037810436,-0.648251795816078,0.0981510574253112,-1.32470921708148,1.45599461220355,1.06001604158025,-1.61649502642915,0.365890503732909
-0.707706319880787,-0.238093960291126,0.186348209630069,0.0507726506374243,-0.111755973869146,0.456566122770346,-0.084754232298309,0.956907518787803
0.583518689671883,-2.26123624553386,0.183311576296768,0.665935830686122,2.04243149285653,-0.921293382264104,0.885829486598668,0.110052699789841
0.343179665865826,-1.50777165300148,-0.325193875126295,0.2133137970541,-0.47303105729799,0.583388583710609,0.513053546286225,-0.749064238530852
-0.21403576239247,0.322162571940947,-0.797683980012235,-1.39078696239484,0.833669161722697,0.373173260831694,0.954606150521419,0.136075715689058
0.929604039747373,-0.0494403309099196,0.374040087718131,-0.759027430303058,-0.048338511358324,-1.74877515633695,0.757677350373213,2.41293832693496
-0.573209657193667,-0.656882883045502,0.493030678779844,0.354276468877987,0.0251396561600422,0.323120779857583,0.149851984094167,-0.236751825021612
-1.26538232054393,0.125283044556252,0.00429767220244597,-0.825302628182998,-1.20569623996695,-0.264367419043004,-0.819806190350739,-0.0992839715460466
0.0911885089101232,-0.284446461009928,0.0127322510983305,0.892276550062907,-0.608584302969314,-0.0811159377994966,0.502832030580652,-1.51408831873723
0.593709055286798,-1.23193431993576,0.322799201453107,1.30600209436802,-0.99152617418551,-0.0298303196675341,0.351679068204634,0.251371952835205
-1.06609006475055,-0.271808459838274,0.684056227657736,0.0160830147674324,0.330670855421609,-0.129218505964589,0.0594120753962454,-0.00663156252445341
1.16826850917272,-0.0250964515697937,0.38320883454759,-1.39601927339968,-2.09578452544258,-0.245525791107671,0.0340861593233209,-1.56529529678538
-0.167056093802543,-1.23904778088709,0.111054287888954,-0.0205481354130393,1.00794380150982,-1.22614418501501,1.88273567551641,1.63945157072463
0.733499156995785,0.654921559304762,0.0803162489874528,0.170731754149879,-1.38546596492626,0.0984088166286907,-1.08084489983084,0.272948383330885
1.36304404260799,0.0694528253902931,-0.744738188711479,-0.3508042097679,0.0882939130059324,1.09142946554686,0.0121998538393188,1.65702348557883
-0.329439982984798,-0.692188804719562,0.0844197021226057,-0.236551909120117,-0.0297990498130169,1.14869236184899,-0.432032129442989,0.828180641138579
0.0336703356669093,-0.539404930939284,0.860851045698999,-0.370482000327288,0.361652130731913,1.80092828759939,-0.725464325664854,1.30270347471475
0.713262522425071,-0.916100092883722,2.14373283433501,1.15127419446607,0.0161913691275208,-0.0990978493243499,-0.47329776631884,-0.27094608810937
0.94091171873842,-0.644433157898668,0.734363412344856,1.22900571150875,-0.378554171658979,-0.0613704876730135,0.931131782057763,-0.459361925623136
-0.012919868247379,-0.338718649888197,-0.355936984762597,-0.299884732221356,-0.211016364864212,-0.131884569993113,0.705424614916465,-1.0826715094617
0.889095985758623,-0.926361989522305,0.92110287238986,-0.534194786523395,0.164899895720493,0.0732360290157732,-0.275226965451117,2.08184136405988
-1.22297998195053,-0.819784833991587,-0.537584919318133,-0.251224177468782,0.00780258726561399,-1.80801261266074,0.160520796489367,1.23789026939688
-2.23060769226473,0.769953188361547,1.30360536763405,-1.72077792579396,0.111235059244921,0.903452940428067,-0.305752360162033,-0.335732597412953
1.78981762235779,0.828932472982396,0.737906309536573,0.250210297152193,-0.282625343584008,0.91028839919112,-0.95198969052884,-1.31425422457582
-1.29586579462913,-1.21497402017811,0.576465717332161,0.828414775082887,0.618326723783863,0.464020470851556,-1.15948831746262,0.0586944808551792
-0.604112357530141,1.39654556609469,-1.03667547853218,0.340909078751635,0.591200267911445,-0.141011370590354,-1.6248509741827,-0.249519493319678
-0.820074869487251,-1.10002079225711,-0.574257003619831,-0.314376211394979,-0.557092535587569,1.74650587746401,-0.152084861256763,2.55268941496735
-0.507117890145182,-2.73560930407894,0.462323752688373,0.145131757729476,2.49512497232397,-0.854429876328601,-0.944141276789324,0.966525775902099
-0.765960704538693,0.168999374112334,-0.267513321405498,-2.00059244009334,-0.487289445669022,-2.35290659003636,1.29617961440038,0.191359693008136
1.03759192118378,0.324856266065321,1.28689160516836,-0.800242719575907,0.464616290818778,-0.0201708160324036,0.74523214693433,-0.460919791540649
1.80119089019899,1.66323954536728,0.0949279870528724,-1.39649106122847,1.47047707748487,-0.524495294501105,1.16404113375514,-1.22595352976628
-1.3916429134605,-0.524716280335538,1.32852434148011,0.164879078726469,-0.597238575997156,-0.126573697421814,0.405189128051205,-0.762556900116164
