"V1","V2","V3","V4","V5","V6","V7","V8"
0.834951584925875,0.946617861511186,0.0733383437618613,0.291927656391636,0.129238475579768,0.159267353126779,0.709295869106427,0.936931765871122
0.519440051401034,0.699726382270455,0.459703635191545,0.120017823996022,0.278109107865021,0.644974292255938,0.137550862273201,0.657616721699014
0.794416112359613,0.579780048923567,0.685679704649374,0.906776656396687,0.212374332826585,0.442764020524919,0.744816006626934,0.193211323115975
0.953021020628512,0.510932259261608,0.129158783238381,0.237224947893992,0.214190022787079,0.896372134797275,0.480687363771722,0.0323306892532855
0.337633248884231,0.104060919256881,0.541407285956666,0.677616088883951,0.682568269548938,0.205957467667758,0.262734019663185,0.0207260649185628
0.705532074905932,0.931126981740817,0.535478229401633,0.589632975403219,0.861689259996638,0.996985346544534,0.203149645356461,0.440835645189509
0.922487770207226,0.259321249090135,0.797561703948304,0.799667176557705,0.424156010616571,0.644535635132343,0.543918838724494,0.962269825395197
0.628187908558175,0.733516893116757,0.116909583099186,0.792217136826366,0.418090085033327,0.175812221365049,0.885973989730701,0.973441526992247
0.064621485536918,0.449850036762655,0.429868455510587,0.171248321887106,0.476260671159253,0.228801040211692,0.686882596928626,0.909695752896369
0.373624824918807,0.623575043864548,0.788144098594785,0.165170419728383,0.618387677008286,0.164273612434044,0.0891967415809631,0.0892724699806422
0.278951120795682,0.557105339597911,0.0482664944138378,0.642986053833738,0.700559120159596,0.72981299390085,0.205668860813603,0.194447196554393
0.09245286998339,0.172159829642624,0.039277171716094,0.800754101248458,0.848308642627671,0.813478174153715,0.932020068401471,0.775725783314556
0.3112851025071,0.388721155934036,0.959623381961137,0.27325099799782,0.487775293178856,0.0972852383274585,0.845328468363732,0.318726276513189
0.130868892883882,0.176674630492926,0.171264802804217,0.252763748634607,0.224792972207069,0.172905858373269,0.220033164601773,0.365111403167248
0.0850736491847783,0.639062969945371,0.969751682598144,0.263482446782291,0.486691375030205,0.414196854224429,0.606239842949435,0.631574067054316
0.654489627573639,0.0561136621981859,0.533022919902578,0.902430332498625,0.150987699162215,0.544985053362325,0.965261407895014,0.107202750630677
0.146208088146523,0.122139689978212,0.224193620728329,0.659020743798465,0.0460834736004472,0.352014451986179,0.419465699465945,0.752742082579061
0.549964159494266,0.644503685645759,0.254436037968844,0.13245840696618,0.800208858912811,0.260068559087813,0.640840991865844,0.628546597901732
0.101905468851328,0.825042964424938,0.460661592194811,0.0904639903455973,0.179345634998754,0.933260876685381,0.926012156996876,0.737848806660622
0.792223243508488,0.326443534344435,0.936122582759708,0.049493697239086,0.323358007939532,0.526317104697227,0.898161920020357,0.0579399839043617
0.428128572413698,0.900835023261607,0.766121498309076,0.539813224924728,0.0199837235268205,0.660822053207085,0.0799462536815554,0.542826686985791
0.549097863258794,0.471104280091822,0.910143968882039,0.583909899229184,0.922116310335696,0.670307389460504,0.0488748017232865,0.565221818396822
0.0739299289416522,0.325463112676516,0.0556066988501698,0.750905119348317,0.0101486146450043,0.315666848560795,0.199786382727325,0.675651831785217
0.886756237829104,0.484464850043878,0.12944276840426,0.0910685337148607,0.2274424363859,0.309115766081959,0.388874657917768,0.987269694684073
0.652810296509415,0.55238572601229,0.519873625831679,0.857950783567503,0.177383588161319,0.605971998767927,0.316867915913463,0.915954746305943
0.0994139765389264,0.5164091642946,0.432048188988119,0.28130777971819,0.832903265254572,0.0356874386779964,0.69499326730147,0.467629534658045
0.897371676750481,0.57670527137816,0.441778473556042,0.227429466554895,0.506834567058831,0.321629294194281,0.290446862578392,0.672558836173266
0.341923298779875,0.594124719500542,0.460467719240114,0.839603550499305,0.660653711529449,0.722278749570251,0.873497576918453,0.723621139768511
0.841282297624275,0.959874028107151,0.889101464534178,0.767132096225396,0.809001611545682,0.297662207623944,0.291383635951206,0.802557121263817
0.785660335561261,0.614988289307803,0.767014833167195,0.789549472508952,0.0905232254881412,0.275810468476266,0.584732164628804,0.332678264006972
0.966347199166194,0.880677832756191,0.753854595590383,0.073854475049302,0.253497619181871,0.814662157790735,0.114730469882488,0.467375837033615
0.382555202813819,0.515579798724502,0.997976956190541,0.190323826856911,0.72290757112205,0.211219916585833,0.717141652014107,0.941272258991376
0.447047436377034,0.0725231780670583,0.938661333872005,0.737901557469741,0.527747898828238,0.958741143113002,0.64579418557696,0.621105437865481
0.187425738899037,0.394334343262017,0.319056333042681,0.32473107194528,0.488343850011006,0.345607719151303,0.557341240346432,0.795639438321814
0.894471124978736,0.762440861668438,0.0917507449630648,0.118100585881621,0.575487969676033,0.499234197195619,0.292194886831567,0.216182287083939
0.374098366359249,0.0282245012931526,0.592327691148967,0.883451357483864,0.924246285809204,0.996429802151397,0.589368969667703,0.458171525038779
