"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.637598037710199,-0.671378338556253,-2.65681206971577,-0.770438198168804,-1.44930405183155,-0.0563080479017861,-1.44841254245806,0.75575551199204,-0.489358581913285
0.198495503528243,-0.381278707563799,-0.0603989023675719,-0.932178962470007,-0.18976387892752,-0.256782976495092,0.83607022998434,-1.0373431523938,0.45808200228428
-0.172928289285672,-0.607813445527728,-1.30861687228467,-0.277717404699319,-1.53737393486297,-0.111091525476,1.75907260195671,-0.545120969774034,-0.73305078776552
1.46348702510621,-1.16593218446333,-0.330373519530851,1.06605535322865,-1.57334411147499,0.23489646169331,-0.455014014431428,-0.281714490363086,-0.107077152538717
0.911233292727812,0.606638772808995,0.202200247094606,1.51048696151231,-0.044665026775077,1.15874467161505,0.129779637301036,1.19407364857571,1.0533349778065
0.530107486035674,-0.566235498146193,1.44194875623823,-0.269518405851474,-0.613730842793117,0.566799506626066,-0.751441959289034,1.15543293630875,0.434761388427901
1.01380931831113,-0.32242984363733,-0.971211628489407,0.748208596705927,-0.378898941976619,-0.0449546131509389,-0.0357825079458794,0.35515512173398,0.66020352292223
-0.453024165931504,1.48804472032172,-0.228353756780129,-1.05185269410147,-1.45276520198811,-2.85331407470178,1.88397541198961,-1.06134587617074,2.14113188363578
-0.754482683767064,1.83458971893071,1.45952949114867,-0.636124452194048,1.52515908149003,-0.0431583287880649,-1.11219838892205,-0.267220033078924,0.762663429251867
1.34617068632563,1.5013325034824,-1.73709403430688,-0.434469414871169,-0.486817836974584,0.220239320694742,1.23742368216328,0.161494612214598,-0.934149630691393
2.14050037148967,-0.635574555341263,-0.298344960609744,-0.326310842005529,0.393887422379014,-0.292981465195386,-0.0917979895923048,2.47452493183728,0.740281603868716
-1.15119368848652,-0.286070805331409,-0.928580789734791,1.63117115287003,0.318118512753968,1.04262969428453,-2.04026823306853,0.494792460823269,0.0423083291103821
-0.433495073651915,0.707435299104789,-1.77779908163057,1.3051537268555,0.778011244188749,0.0878415935915949,0.679600682088303,-1.00901276807189,-0.343269599702046
0.488680891473811,0.528358122857614,0.640738330880969,-0.352633993390644,0.165543092636103,-0.591009270984531,2.07178376800148,-1.46026587140588,1.08612644576401
-2.01829295907628,0.645017185485987,0.324424519280875,-0.027944400351503,0.981333193711559,-1.63125462311655,1.3169454663055,-0.425193315315354,1.0394193306957
-0.0441548204318762,0.687912080085533,0.663351632617887,0.676100283503937,-0.816746672594014,-1.87788673941037,-2.25703543521588,-0.0596361995595479,1.11556743365791
1.02980889550171,-0.16554068639045,1.02922865489474,0.0609103699660171,-0.916568993688491,-0.441734208122261,1.30020280845492,2.39788458134052,0.523197618956193
1.68693510985153,-0.599781253672964,0.410497458237967,-1.11451743499135,-2.33958570855309,1.03192696734264,-0.853670392228644,0.93030856786067,-0.49421428287086
-0.663918931302428,-1.88245090273184,1.29233501385935,0.548162164788764,-1.70447774903687,-0.617914557105622,1.0529345568147,0.249608245193125,0.858632888488657
0.00723285917963384,-1.18801130987732,1.53500736377416,-0.810709570863724,0.957583115031913,-1.4860039075248,-1.17297349008125,-0.957859843343409,-0.0118255353050199
-1.54284568959548,0.725128761994673,-0.965040348125552,1.33943560321582,0.503670233399371,-0.220220854088373,0.937080022933052,-0.204222645376422,0.0286323052036868
-0.346995425739757,-0.249243691222334,0.637419002747783,0.228505516777538,-1.36108494457806,0.528084832369508,1.59421012340855,1.23129057925998,0.935236335170505
0.898475845376712,0.906699012149877,-0.806735136921791,0.876213972398904,-0.610622559759901,-0.392874313936129,-0.126256231774275,0.564553679523823,-1.35680263271703
0.814222239110505,2.44210068601177,0.836159591088424,1.03774951380795,1.21514921940262,-0.284403101515427,-1.74006671589887,0.219644915194228,-0.607302515948372
0.184305097772177,-1.19565983805207,-0.0719264782263094,-2.01506030248033,-0.38424545973252,-0.165899097058618,-0.0729899222355861,-0.596372915604479,-1.43374894351659
-1.63144795438678,0.746897851675054,-0.894220657595659,0.707337909541498,-0.430360176834915,-1.49115399691086,-1.27079095982748,-0.49788614776244,0.00993805671461405
0.321956752872815,-0.244538346730787,0.0311966944193144,-0.971528344590539,-0.061993068060919,0.819455449586418,0.547923241443676,0.0818327413463996,-0.162569959720627
1.00834550049805,0.796244311283657,-0.143153701829178,-0.598931451656102,-1.10880170930066,1.07909673049879,-0.411683180502914,1.1049542243755,0.315638841123548
-0.324461287915876,0.876244102905052,1.94271491190923,1.97767154139802,-1.17823196190501,0.0608252441486879,-0.979549466207603,0.541196900982023,1.08510863358487
-1.14603058198753,-1.68673619553544,0.901453338372035,0.767837023508878,-1.61726220604644,-0.236676766771284,-1.59473939267426,-1.92376296429232,0.249321785922634
-1.46707419479173,-1.33250041544429,-1.23512470000298,-0.219455242011148,-0.716316995810514,1.86578924303128,0.184201378990357,0.834148095312374,-0.799957548980517
0.48779720672156,0.724347981329061,0.603943789343989,-0.115737099239183,-0.260337597051493,-0.0187463209929099,-0.981869928605414,0.376853518998472,0.176855797896484
-0.226625125246866,1.84646654873728,1.11659178537171,0.055205510057646,0.644368137355509,-1.30786403954071,-1.12555790967725,0.693062635570596,-2.44249219355172
0.191703753999156,-0.153361141495579,0.222923163548521,-0.439313459142663,-1.29994507922563,0.519425846550006,-2.34531402981561,0.276169517452391,-0.106551257116194
0.236411410508868,1.30672718492001,0.440872756142324,-0.048241487737326,0.931119143279679,0.458501279044663,-0.117978064563701,2.33325819259779,0.397252858415819
-0.616477405253362,-0.606788121188932,-0.0157866911557758,-0.0513804124285487,0.769462092124153,-0.913932976337287,0.204963424334872,-0.28956136038094,0.612884934620869
0.786431070651285,-0.649463531527393,0.28187483778124,-0.659330932225242,0.0535047162099139,-1.22346887738936,1.23751270631376,-0.145692217153534,0.62932392069507
-0.638351232426129,0.456806990588158,-1.60193831086255,-1.19552596724384,-0.658183972449758,-0.397234597905278,-1.21443104589764,-0.475237284506318,0.303048499011055
0.876618596170201,-0.709852190034271,-0.692943878830049,0.294440811310102,0.202502301202035,-0.108653981527822,1.35395490919256,-1.22948410396755,-0.117763249670908
0.933253309529145,2.28272686080767,1.18124984445036,0.446822322994828,-0.231796606410907,0.617676675037236,-0.68223738841305,1.6600218513733,0.00248615364102717
-0.848804833104867,0.824228690678724,-0.256425427109843,-0.678384339717659,1.21337314726996,0.226244246915895,0.672827475592318,1.76035553525908,-0.0217167126804071
-0.117050131470331,1.2945931893999,-0.0212535554823188,-1.07645785789425,1.64773913251569,-0.716199515995385,0.207117720043398,-0.0011079164347742,0.413009012128873
0.161053082340856,-0.280792421600926,-0.130691020471557,1.21068150376236,0.129507282842499,-0.750287349350257,-0.228832026439285,1.70844264792905,-0.403167059048629
-0.549414070428037,0.662870166257829,-0.631779185843022,0.684160546349066,-0.370401966091768,-0.35110136116585,2.2007873427726,0.514832681756365,-2.12939584294525
-1.05222908985548,-0.42348441234472,-0.393599133850252,-1.70640609239611,1.97430591723213,-0.198239487051689,-0.000622503720173991,-0.624561294272352,0.576635097010804
0.439184646586647,-0.137597602907296,-0.976108290365231,-2.51078133578757,0.965885272559741,-1.92688180115211,0.741225833501791,-1.28991796709974,0.323310354942585
-1.92056966284153,0.108416664303058,-1.05974725866914,-0.59772060193604,2.77983743311719,-1.78411824292423,-0.489848694042397,0.769706526215075,-1.37940660706355
0.476495749273381,-0.297835220659796,-0.0471968262740314,-0.123089174513047,1.60376470183892,-0.810946766239966,0.517019718301897,1.45556349562657,0.54108535065771
1.67757353328688,1.348563439834,-0.730804128453537,-0.875127476012831,-0.43809932097144,1.17318156566266,0.456938832276013,0.151011144261782,-0.305082245666718
-0.572914114397732,1.55330555872354,-1.7677041015133,-0.899210317487382,-0.392635843804673,0.556942551588032,0.897651115174031,1.12452656226672,-1.66148605958781
-0.954551045439917,-2.89260158952354,0.241638474132651,-0.104664092556056,0.742024491903077,-1.82300726901691,0.0679692399346641,0.36839975963011,-0.936381277849966
-0.329519062955501,0.0827555881602486,2.35721022068531,0.666626654872179,-1.66417503440864,1.01795384910796,-0.944085287667872,0.358015869815521,0.127099587678606
2.29661065147141,0.937586199270152,-0.470986098296465,0.477210318651896,-1.23396930146121,1.53492731350842,0.283384868604517,-0.768747349816073,-0.0321802718503954
0.258520553148493,0.932537768541183,-0.293702508656881,2.13230743908183,-1.42765001881777,-0.563504507461936,-1.52910083098205,0.745621956953819,0.73700841921855
0.342848788315941,-1.07345117151674,-0.246548814207156,0.955297543383365,0.788026699095194,-0.559308840527852,1.08280543492308,-1.03793626169048,0.78033343544724
-0.219259781517797,1.33730837452737,-1.67513394211503,-0.632162794053463,1.17339013371798,1.87790911208236,0.160441990534218,1.25977258999408,0.22280172545986
-0.0760396086752506,0.497370660499697,0.313402370222733,-0.101122640123346,0.327248158425021,1.5711065425624,0.110335397776839,0.645753469739721,0.00591257616470536
