"V1","V2","V3","V4","V5"
1.13795703256126,2.90421411471377,-0.565610989342993,0.273163896797429,-0.568409849002167
3.25175655236032,-1.53112682220543,-1.09138952159636,-0.711770577643159,-1.31048842797615
-4.84743901049504,-4.60020081820021,1.34005823796217,1.8149325818934,-3.12824907918981
2.10019416033433,2.0080319466567,0.844203628856294,2.87738519048958,1.68328089985962
-0.136188629926251,-3.99731905271986,-1.72007494917955,3.42266811624094,-1.13919884606493
1.54287843348067,1.07660283707878,-2.21775408637644,1.66522285993638,-0.314306547132426
1.86604823312905,5.7273033125794,-1.39190050627799,3.19557391013548,-0.506711428246649
0.588487337806091,2.35867086397541,-0.805722180787069,-0.147536183218336,2.17971193509894
1.02999685007138,1.53376420862365,-1.59762729266521,-2.47018629216338,-0.085829346332739
-0.561904959799122,1.6756384908773,1.61673273501028,3.73000380678507,-3.71073770643015
-1.88222688939924,0.0608160898141638,1.07623357014084,-4.65688650727879,-0.305790508203139
-0.00344137188313345,-0.22793152255493,1.45378114928191,-1.42156499969018,0.33743528947646
-1.51052547757123,-4.5181409915517,-2.4493792102377,-0.457334898820883,-1.66178637238997
1.78443314412558,2.27566046426976,-2.68204130719629,3.77459757785999,-0.679103758220999
0.963959586757057,-2.01436366171068,-3.20310519366051,3.19667530052561,-3.27480196933051
1.4899089279885,3.62763679850201,-4.71826220893285,1.44269558983972,0.571869826769318
1.69843258379584,3.03617015599129,0.0142360015395158,1.84407626878343,-0.801565738867031
-2.3842340494009,-4.90156379207479,0.0845184855163551,-0.490337469962076,1.57392552920471
1.81618434436653,0.914029699073648,-2.17503823405394,0.143364160587987,-1.11374459901887
-0.183222927251984,-2.0482799250699,-1.14014582708433,-0.467102049415573,-2.53015029438474
0.703912304271622,0.363857105218016,-0.00278310934297061,3.62047518525509,-0.113222933257505
-0.142873916503157,-1.35222696040891,0.762861305353477,1.11625286923517,0.712533682846825
-1.46367573822855,-0.269237006414248,0.450104516228193,0.463604673954516,4.16341823966936
2.70512766840157,1.92477025831206,-1.49456278850458,-2.89257938138228,-0.602023248519365
5.49243179024325,0.821768713873517,0.510526191386827,1.83976760001631,0.546607473999962
1.80488234401127,0.215899960131361,-0.57053726892048,-1.33431203848381,-0.0409748346427374
-0.676793149097681,-0.96220773197975,3.3465990849932,-3.46179345399961,1.51187471291095
-2.27473446436162,2.00489761025897,-3.4785890487882,1.19328856340967,-0.103633215656543
-2.6331707484776,1.57141766655314,2.24911895683688,1.50312361058762,-3.83214237701924
-0.523997266629474,0.766726316676492,-0.826126471488913,2.91861510825482,0.913436975817529
1.85705212401235,1.9176326700381,0.398681272428577,1.55002056032057,-2.05303843283464
1.44488150002481,0.687830939505766,-1.01362733000507,-0.373759857705914,-0.661416387958509
1.21374818822558,-2.39540564635556,-0.4154239024791,3.1943874412457,-1.88996579442816
1.84896567455401,-0.281463993092119,-4.57582337690742,-3.97808804624112,-1.91095676228952
1.21871904320831,-0.591894387035306,4.99585364566213,0.039226901517938,-0.597620819351644
0.260136055688425,-2.54050891465219,1.2923936792732,-1.17136338719692,-1.31479203778975
-0.530107448486795,-4.07736810001356,0.749729473994217,-0.0916716084845166,-0.173069899870556
-2.34060071009019,-0.321732580100964,-3.35993369863048,4.11028824933677,1.05214023365035
0.86188330218405,-0.442910501994614,-1.23341639066587,-4.56631258607713,1.121512724247
-0.381877479917597,-4.4471086700505,2.20498794191141,-0.374830616095045,0.406323928854394
-0.0303338184615129,-1.21373645798343,-1.6356290960937,-1.04690790240319,0.382662647122304
-0.691890255797489,1.61087060994853,2.40885629582264,0.118526361827035,1.66531142531449
3.03599004151914,2.09780906614518,-1.15535368954829,-0.116932180319448,-0.265231854727249
2.5744214030146,-2.26904772446911,-1.58750356465225,0.753767251140877,1.01229070205389
-0.953199787626044,-0.643434320404869,-0.0085989324471379,-0.382502480272535,1.16540895549246
-2.8818904760247,3.90895129613428,-0.00126269743971531,-4.78080617329227,2.54410130042343
-1.33365293066073,-3.32531555578678,-2.71047247631152,-3.03413399579319,0.362194502711031
-0.737073092841759,3.26688437959932,-0.572138439979009,0.277870888278443,-2.08831758811606
-2.2506818270182,-2.30736573815506,3.95907058101032,1.40991713335826,-2.16209265049364
-0.687406987796584,0.648957542282446,2.39110323547023,-1.01037074788038,0.1892210219722
-1.18655575467867,2.16967832072282,4.00947506627245,-0.0828219544351095,-1.19804572911896
-2.43711772537899,2.19413412098952,2.28790805112631,0.0523708344314229,3.91634678954145
4.0751292502739,3.50642214703536,0.46071293047923,2.5365049892395,0.54131928036633
-1.40658381871805,-2.49194098685205,1.96779365477885,-0.276698781547968,3.21051382801447
3.6399360289579,-1.85233949129865,-0.619601506141954,-1.96683117319444,-0.470213848964769
-0.816724860070596,4.63262894675316,0.323681899991046,0.460917772627614,0.0179749586147483
0.340605762917502,-0.168787172335951,1.16556836755461,-0.315066738769283,0.417813297080117
-0.620157587796973,0.903516511029363,0.233058212003775,-2.09863173937633,-2.70455941406265
-2.94890232387199,-1.15959376209266,1.87328566944636,0.443652074142288,-2.22977224090646
4.03346127843244,-0.587227054871958,-3.66139553294778,-4.1945909803657,1.56588571822794
-0.0385557775884925,1.06983965531797,-2.99838998185905,2.77631175714149,-0.481971342099187
1.82104863078634,-0.970405779566528,1.30727452983668,1.05760730708847,1.66714553191773
-2.49094123596169,-0.392908883297372,-0.912362460072757,2.83163389085219,0.00350098781460923
0.10386186098315,0.175417978402075,-0.632995611255893,-3.93841364224935,-2.61058933623467
-1.52194627778822,-0.693931179036476,0.0649848634981865,1.70282997566137,2.41267060291946
-1.13974866922187,-2.10066778950634,3.23270749774386,2.66387831658984,-2.57113051322294
1.97419027446981,0.235277543581302,-0.835054937681771,1.66265580392034,-0.303285260786255
2.65567115309776,-2.48040560855538,1.04261405787331,0.0894590102697867,-0.622926021039206
-0.513090870939325,0.352644301869554,-2.37191855992333,4.147151034566,0.805063000700779
1.9794267471876,3.66263142773087,0.173433418013361,0.287214512569393,-0.409240577488837
-0.899570019960132,1.47652077517784,-0.762072736468722,2.32446133543068,-0.311395992468455
1.95726895639665,1.16608648286326,-1.23930215289403,3.98749850186481,-3.05096479843358
-1.43839878543689,-3.18808518666396,-2.70004985605403,-2.82287388114422,4.31552755737729
-2.12208079847208,1.41639156991146,2.75802620365883,0.575941907201503,-1.53658052739675
2.29137189381946,-0.973930312904928,1.91876834384209,-1.33188463759919,1.02550843232381
1.03846106592388,1.27765055283627,1.20169263921957,-3.31054621962941,3.1934107609114
0.67684521512062,-1.28350378112218,-1.43171831057926,2.26428019076648,0.484263580104958
0.094097048317631,-1.82938320391774,-0.689665491050194,-1.47078344467868,-4.57178126386553
-1.23730257654208,0.356244073291463,-0.971132815808789,-2.36149470032334,2.40159813128005
0.144701350379855,0.899880001032079,-2.54419514542282,-0.00662660539656857,0.529725262641966
1.16613459554878,5.48592644171297,2.41961736815423,1.60660986811983,0.133898083869311
-0.421107292807217,-1.68311898393143,0.0360639303939057,2.46778062386207,-3.99931864755369
-2.37549520122101,-0.682605804412893,2.80508569244648,0.865334848361824,-2.06858757773668
1.75166141946554,-2.08576197079819,1.10383116793686,-0.656444026460788,1.49178373719968
