"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.7863978652215,-1.40143774358975,4.90945221428304,3.66322354236882,-3.99379934959437,-0.412283825483523,-4.16437353015102,-0.595231099523769,-3.70366588248705
1.20560506538773,2.99632887595305,-3.08244666873606,-3.7122110467156,-0.88719149749939,5.0926906864622,1.52523164279003,-2.98422226320795,-0.917162087917856
-0.745026550223113,0.930690096981203,0.747633356273472,1.79738188449715,-5.1052746705627,0.0834793972971545,-1.92945215273632,2.69718479190862,-1.47543990132411
0.190958316395559,2.36851947575056,0.967769574263365,1.52650454720835,0.236165685692026,-2.8315468104428,1.40481217761584,0.142676832334952,1.31901422133573
-2.67974812453833,-2.23230522183103,0.195624071764375,1.06796681285907,1.28762981762329,0.352479517445754,0.341060324906351,0.668694272191057,0.14565651846332
1.32079443030329,-0.380876728330654,0.353230395998612,1.49928846522979,0.960764907841523,2.96996684076208,-2.70010389047227,0.287473804527181,4.59440755768177
1.07968659825543,-1.12010346363214,-2.45188480214137,2.18945174403113,0.0116276474910958,-0.217125665355233,0.164950760312361,2.96780315909942,-1.19619623284692
-1.566564030018,-0.544185593762336,-4.47516875766677,0.901808880328618,-3.45590920129717,-1.13973345958397,-2.23099746382591,2.34462270936099,-1.40107725835387
1.42353706094311,1.90149827489023,5.31695022092151,0.589915643550529,-1.56081416113357,-6.23062605895549,-0.370329420448227,-1.50247826704836,3.03570094470006
-0.792288786412213,2.09938472027767,2.03129831182533,2.90732679672339,-1.65444053861575,-0.723116604840981,0.922516308700511,-2.09425924133179,-0.983811023691187
-2.69419123812082,1.61224107558923,2.28420394272428,3.35014460592329,0.468872438895441,-1.86278031023363,-2.39320764578548,-3.52485151910399,4.19052645700121
-0.510804576583466,0.262043072849386,-3.24424772861012,0.42396097654427,-1.36434484485381,0.375759870272581,-1.54656489658224,2.31177199185706,-1.78878741896876
-2.6255445749718,0.512228757723975,0.690824911978265,-1.47492748862079,-2.43423496110261,3.72207369209601,0.270812626691414,-2.21597692607568,-0.497498175428851
-0.935992149052923,-2.63424784061694,-0.00871378258928535,-0.686708768137026,0.831214616007862,3.02295814820308,-2.33086833049842,2.00595544842234,-0.0827229334431876
-1.49388429227405,-0.787606061104774,-2.10741249678683,-2.94077266338496,-1.05941320088576,0.845019212687115,-1.22925209194814,1.36627645524584,0.949000951099222
3.02357549804325,-0.33248144561861,4.7113160795379,-2.61247216733928,0.0412721391475673,-1.61495236893511,-2.748806213257,-2.9994733556675,0.743775883842799
-0.593443452096472,1.2391770153424,2.51136701621649,0.783627058610971,-1.80436824333651,-0.14471021292422,-5.14592789780306,-0.978887049963473,5.47807232812625
0.0758794835369506,-1.22595452319196,1.52265078178285,-0.740924095784404,-1.4350621197228,-0.647250185057693,3.81957637967394,1.51147805656669,0.937207586849856
-2.02601098872958,-6.25167801220985,1.29945516821363,-1.24812663949605,-1.85207535550629,3.36396991626786,0.70621827288569,3.83064340011373,0.191074133835822
1.19384842786047,-0.277325325019164,0.403485174193076,0.266671018158859,-1.52721115152448,-1.74722731756162,-1.10296192624052,-1.14007802807516,-2.05182755333485
-2.01314391007599,1.8383332626825,-1.19419360209965,-1.65205019175409,-0.0268146659382389,-0.747791769529673,-0.996556862449144,1.51315316349433,0.183826237481773
2.05155787811319,-0.0726751665823942,-2.6679844167534,1.85261298749927,-2.40889111703112,-0.583193246572501,-1.89762860327367,-2.95659087020308,-1.67218472542436
