"V1","V2","V3","V4"
-2.05844918162129,-0.594952032395852,-1.15555697895721,2.2948222209118
-0.72494146336336,-2.44273389455844,1.33451557445916,1.25947352296396
1.71154836463421,2.05009603110467,-3.48162797685193,2.48348149331125
-2.94191272273752,-1.51849043555645,2.64306063939071,-1.09070093534154
-2.43340873380197,-2.45536838502718,-0.628941296550666,1.21852727090754
-3.0516354044136,0.297341771818461,3.87810269354086,1.35247460532396
-0.75291663000204,0.119424182592728,0.981104043805355,-0.135789264090427
-0.972253121284795,0.940407977225257,-0.0372538323086202,3.58621426263056
0.100493134145274,-3.31702348060459,-1.35353602522832,3.13100716859785
-1.02731333079168,-0.750908225222482,-0.250506520632884,-4.47047199942175
0.322506811115011,-0.609966515909895,-1.37566298581517,3.65567909203469
1.59498230478113,1.30404213702854,-1.44992854582355,0.639234647211782
2.48556777692718,-1.36421960798287,-0.200499536620171,-0.29554938924152
2.08181492372635,-0.251053742679262,-0.111973816957191,3.04717083544836
-1.11936447828901,-1.01976867000052,-1.81292579118203,1.40907075584134
-2.42650581339418,0.6614202199028,-2.215046963776,1.28953818096177
0.867593050933101,0.0840216205060726,-0.757239462857067,1.45781511966812
-3.48712427756974,0.858029378178547,-1.83086534445245,-4.5264911919613
1.48235305161868,-0.919387583483111,2.6740586228629,1.08016987913206
-3.2389338244397,2.64158805379368,0.0230758939512814,0.423478312919311
-1.68680640862473,3.56897068408032,-1.20267799282599,-2.75530402652785
-0.423906837641141,-2.5911663118837,-0.648520226052092,2.98098067412981
0.800217934553694,2.15382610865357,-0.67334212833126,-1.68770969684881
2.43617503491539,2.23277326707689,0.20405202813665,-2.50902944266314
0.607194158441655,-0.853145671582941,-1.78906547590075,-1.0631155223188
3.6302878200412,-0.837403969858926,5.43186058370181,-1.6286553008834
0.417354657300193,-0.695071191433762,2.23423694532741,-0.127163753977267
0.182028700711496,-2.58495582032918,0.863215282650108,1.53298779176473
2.67935612830661,-2.95757814522009,0.488459700170728,-2.26987942188024
0.0303018053310743,-4.46382484047707,1.82387927669065,2.15117113906281
-3.54302043480914,1.54614318848641,-0.409152087223257,-2.00806745780125
2.52787925806879,2.64773084635862,-0.937284378456462,1.06985468101579
