"V1","V2","V3","V4"
1.12158472486746,0.100973054754641,-0.166491445109677,0.0114165418782583
0.153975044164122,0.525630864079301,0.489795627067324,-0.694709148881374
0.53046907304077,0.363176891150565,-0.218028199981222,-0.615931363504024
-0.149183857488551,0.295303998601936,-2.17033528052466,0.590755606224517
0.408886116847044,-0.288106438026664,-0.662468142795579,-0.243568211038265
-0.374231804811956,0.90164842081112,-0.664913891866857,-0.503935025646087
1.20866453374258,0.0460582772549094,1.80433739205102,-0.7609087012974
-2.05753609334653,1.6712189739647,-0.355839780965659,0.696458591015756
-0.664624232932278,-1.341207677193,-0.770931871729818,1.60219636368415
1.1975050657672,-0.975614141321983,0.547556610828559,-0.610982710973218
-0.108332168884693,-0.100499148261837,0.546881763035409,0.717254048775354
1.41645540848733,1.05733792395917,0.199043051129478,-0.234795077095625
-0.615259074927388,-1.56691178902629,0.0355332186952253,-1.60872880144585
1.12675451285991,-1.22493738076218,-0.900857509195943,0.0175199347391543
0.764986335116654,-0.746074654967427,-0.725067540583922,-0.0756147456947781
-0.655693949576213,0.42569973982106,0.211934162496379,0.0144342637469103
0.420206587014209,-0.338126235797996,0.212563949277054,-0.446711027486276
1.58280072612172,1.37708514610835,0.153272486794956,0.700875429497308
-0.300852566019622,-1.15407557803062,0.414664768162896,0.69546580187939
-0.277841742907096,0.757243165689799,-0.117844686213014,0.462194735187773
-0.133046694832928,-0.0144329348280896,-0.329119216219358,0.26198529874525
0.0870907254028699,1.22275629334907,-0.188393465008687,0.759628589739701
-0.495424694275616,-0.508090037698882,-0.269346901464577,-0.494146195022123
-1.65271604060721,0.706567107310055,0.719137014146956,0.215125413076227
0.530959985134291,2.54134781993513,-2.32407301129958,1.50515879171144
-1.21492493634569,0.536978024262585,1.59334541787879,0.429088545826798
-0.682503673576989,-0.350915962485488,0.443089096202209,0.273646582636622
0.588621630442658,0.138751835598289,1.64575491433841,1.53151423883984
0.07994246372385,-1.09823858874552,2.06483213347104,0.762199961400841
-0.975407127836454,-0.812358468957013,0.384754892230763,0.9908222042239
1.49172841813145,0.448897584911722,-0.107257136486049,-0.0864610493202332
-0.00202890894035951,-0.43146343335002,0.897114271661609,-0.00298724731107947
0.270540083371566,-0.620786812437358,0.0258077367841554,-0.189064216143815
0.0777322414140368,1.0506887619302,1.38179396332354,-2.83170081416984
1.86030803914763,0.37218561955307,-0.280647137607236,-0.474006766468351
0.342492699231685,0.690823990677692,0.464313115871851,2.57802388702072
-0.564351130546784,-0.674037560131661,0.314403484449546,0.718461006061954
0.559985679182162,2.48689534752779,1.03931586451321,1.78337180544106
-0.98965954846102,-0.0921256278198003,0.00242341155829836,-0.671591417999406
-0.202046153847915,1.07287010728562,0.762966753508172,-0.666832444631508
-1.57637804388477,0.568145923248748,-0.366911075430088,-0.760026197731785
-0.337992670999527,0.0983615295560536,0.789811848300244,1.10766111425367
0.334676083880316,-0.735054106909962,1.65847452607514,-0.1249052640823
0.665809214316347,0.358411490845068,-1.2532661861683,-0.715549682641756
-0.0126328848151504,1.59387132923516,0.560785966811626,-0.981750177917233
-0.191343197343245,-2.07748475590716,-0.13189026406265,-1.86953589415759
-0.741124631521486,-0.770833327105623,-0.061731083416377,-0.366785103697545
0.176284227698746,1.40634148784947,1.5413883096392,1.23755674296536
0.554894210283778,0.318619024287619,1.61879410584212,-0.230514623325868
-1.19061557602544,2.0437143396877,0.00608765824354181,-0.728447645775616
-0.508092204623886,-0.997427325088057,-0.502671362252411,-0.960518190866077
-0.133441011694882,-0.540216286547878,0.512880216132169,-0.988907393946793
-0.678041690032564,1.35246175650646,0.280246445874266,-0.555522139760931
-1.47925045888323,-0.687343215250644,0.113742260836398,0.628016106672506
-0.968598394230343,-0.449957643417988,0.868967321741609,0.23447931326261
0.331016833297361,0.290439260872729,-0.309739577708749,1.09144664144033
0.271194174061906,-0.345682065303982,-0.852496410795331,0.583008623673205
0.254070620952055,-2.98738221898009,2.93728546974569,0.908765513177567
1.0384808580597,-0.589463499957882,-0.185836401144087,-0.154718433419477
1.03435258054048,-1.26424152447274,-1.17677595308403,-0.0744516249620342
-0.151174325915859,-1.58358233991999,-1.32174026922769,-1.47137466812088
-0.605803309316881,0.954795479471137,-0.877393010837161,-0.98206911822259
-0.994537195906449,0.850904811664293,1.65975339136444,0.797795681541022
-0.204441805880357,0.333787591340037,-0.10219270657754,-1.12843135113415
-1.01961711078745,0.245955866715563,0.181655126848668,1.00349392650745
-0.879651956511249,0.790309947096822,2.01197475634162,0.104071982625791
-1.65972453646075,-0.511091742906482,0.0741935320936406,-0.713390122870451
0.864420180798901,0.293865892655228,1.27958837921222,-1.00409415021509
0.205287702020284,-2.0480639748943,0.136355508951214,-0.433999441620603
0.232667270919806,1.06341465125973,-0.670601216913973,0.440414356286979
0.328175171407443,-0.932502899484765,-0.644285197920228,-0.501828090534977
2.04940145665523,2.36582523479348,-1.76363539681531,-0.856402690566012
1.48855100541768,1.71147773233434,0.63359877660691,-0.122040913989335
-0.0564221133347088,-0.107402030596997,-0.309939089003881,1.25884455908597
0.42457563489473,0.176280569986763,-0.371916985160909,1.24208938605907
-1.01416591337771,1.41776010382695,1.21853190863077,-0.845282181779434
-0.475634035386258,0.208167473891016,0.838912618595288,-0.820805151140922
1.00664916667372,2.60173628755839,-1.26011534801602,-0.663591403457541
-0.794709432875091,0.057196714729829,-0.40767737474969,-1.40725032105516
-0.414199418542835,0.0457166391469934,0.966081107759129,-1.79542628851286
-0.995885151390232,-1.21741132704484,-0.370294641267188,-0.246222745048028
-0.394118375579956,-0.623532888219114,0.102528503019964,-1.47208996737801
0.188601492534959,-2.17787435757474,0.973670186864424,-0.342100330958557
0.37764698680455,0.439351772277884,1.15368459148597,0.989860194417643
-1.87756767637376,0.94492847385342,0.354750497976544,-0.606186748463705
0.934176380810742,1.40983747284334,-0.166652233877789,1.38461937701762
0.261543915765533,0.0301528841620541,-0.889923402035818,1.51111796353239
-0.0699155714767717,0.438879162309691,0.896004783651065,-1.22938366578419
0.412165146099099,-1.40731127694787,0.189385839195659,-0.335903032258319
0.196810131221916,0.562560642143337,0.747061310656326,1.468411055544
0.474012779622553,-0.949883913856883,-0.695132246228723,-0.850945921182328
0.381541262005142,0.398400554294987,-0.682359111816085,-0.632326767689862
1.25092100325584,0.406240491837553,-1.41971496408581,0.176773813149615
-0.0120449333237717,-1.09805842635433,-1.48502468332355,0.734111661779645
-0.603482965354133,0.62109483599321,0.221963327178407,-1.08569009391903
-1.37389890171748,0.622301104414044,0.137065422415619,1.25838295397017
1.23184763956302,-2.20933531867535,-1.76092827237696,0.528260925113672
-0.0120549436788436,-0.00673730919765102,-1.67929385993389,0.161403883715815
-0.724635143267471,-0.462144025224502,-0.906293297207082,0.804130481477661
1.24558233495116,-0.859322681300207,0.684920946184358,1.16988966980329
-1.09971831976854,1.10616806309221,0.882925545546261,-1.05275068780408
-1.45936832242876,-0.152192644298658,-0.862550317582935,-0.781987181860521
-2.93113184730023,0.0977776686170816,-1.10354004849616,0.716787394669272
-0.507620114944254,0.740269893961602,1.93302556570131,1.32907046776093
-0.696105317581522,0.104247536579035,-0.227608726974675,0.830983946316218
-0.906887211210555,1.44393664754759,-0.140008201179612,0.247561474435187
-0.208556794999632,1.7725258882567,-0.929370367977278,0.865766924624678
1.17316064467152,-0.278452567107521,1.54519096542862,-2.05690967393877
-0.401107953217158,0.497836968624344,1.01294346606277,1.42333211925671
-0.368191184925296,2.00600222044188,-2.22908234843251,-0.100301915315121
-0.881989570177953,-0.683857515947825,0.190736704280334,0.539014606029209
-0.966452974973639,0.491007859329907,1.15537583853361,0.0621338796430773
0.870877197650642,-0.49087286098568,-1.78618764622294,1.1723099218834
-1.55009176629103,-0.0301544054914593,-0.127988418887763,0.66231794031874
-0.11489041965127,1.43153673648448,0.0800933452430498,-0.403281684476128
0.077361419328267,0.488490533225755,0.177681526735331,-0.116472284629555
-0.163359957155965,-0.808643261888152,0.131747492786523,1.50544899565192
0.0992211489323082,1.35528202135001,0.199434195739618,-2.31213793960935
1.52990186909539,0.345640960949622,0.986201258275675,-0.778956265416102
-0.877938580140651,1.19997177359918,0.597570529345377,-0.336302394660428
-0.057185811451809,0.0228424323104476,-1.01825344910436,0.0811260884446316
-0.669558895380371,0.733498125339476,-0.603050314760118,-1.52241495385403
0.626697058868917,0.163868461840198,-0.363540768714346,1.13070229005379
-0.322643436692331,0.304518040289453,-1.09762318459429,0.443096068537963
-1.89022684116802,0.99249863458923,0.478792563330224,0.348760510864042
0.065002598323978,0.255597697243902,0.535379100897292,-0.33573820894589
-0.0578572591442206,-1.56132150154736,1.4170303210541,0.436863028971397
-0.323072029702105,1.56784135299166,-0.449373492247401,0.874415435248399
-0.0252439486218088,-0.167927839384024,0.452532942356312,-0.313128912960859
0.448831731444715,-0.220741435218571,0.186989868644389,0.099653645461311
0.221245003266418,-1.56625165251161,0.323849649159357,0.750082000138634
0.497932628754228,-0.150178518386667,0.133488033282173,0.577596617777693
0.61037611323767,-1.03093138393502,1.16131807044849,0.965640351523017
-1.84337028395848,2.38354198591702,-0.956872514211668,0.2107337914359
-0.54204422844647,0.229764856060264,0.883874065859287,0.186257190938733
0.335692999558684,0.494148341568907,-1.13217078200004,0.943393588194024
-0.941371453670502,-0.359982915289414,0.330728097491058,0.789678229069238
