"V1","V2","V3","V4","V5"
0.641747202957049,0.0933523159474134,0.850292633054778,0.227262244559824,0.518818830372766
0.948528501437977,0.494459079345688,0.332705120788887,0.947831543162465,0.636523275170475
0.694790096255019,0.450702296337113,0.105256761657074,0.930200522067025,0.879713477101177
0.62745281890966,0.34038369380869,0.296726375818253,0.119155925232917,0.65810438268818
0.814207817194983,0.123034802265465,0.368806160287932,0.300498046912253,0.0450335023924708
0.120200388832018,0.562045796541497,0.146862698253244,0.736420147819445,0.563606962794438
0.516264822334051,0.470781645737588,0.784550530137494,0.909065353684127,0.627017481951043
0.329317581607029,0.0476198012474924,0.992147121345624,0.0545450451318175,0.307391745503992
0.214034007396549,0.289770683273673,0.971348159713671,0.903059585718438,0.0786300611216575
0.716302877757698,0.309361889958382,0.594685338437557,0.0732831319328398,0.804462375352159
0.541407827520743,0.90445842826739,0.918933508684859,0.837320891208947,0.515700117219239
0.323337494628504,0.0719611125532538,0.0104209857527167,0.326891917502508,0.209586832672358
0.815321180969477,0.837778414599597,0.0579325477592647,0.736212410731241,0.202907705912367
0.532639323035255,0.400980865117162,0.282057593809441,0.556960590882227,0.676420088624582
0.635309741133824,0.0342255888972431,0.808499294100329,0.928038883488625,0.257607106119394
0.913364478154108,0.941012398339808,0.355358627391979,0.161197551526129,0.357182376785204
0.552256340626627,0.221051422646269,0.561185851227492,0.865359579445794,0.580836812499911
0.317298061214387,0.4353884505108,0.719861184712499,0.748933408409357,0.748466736869887
0.36945020314306,0.340399313019589,0.0959003379102796,0.345372236566618,0.0707216579467058
0.542082187253982,0.697354679228738,0.352404390927404,0.245562811149284,0.920628746272996
0.723320310702547,0.016136328689754,0.848242837237194,0.522754737408832,0.445155483437702
0.277599666733295,0.675772100919858,0.256365069421008,0.758576632244512,0.0724292893428355
0.653083251323551,0.275520491879433,0.0512819909490645,0.859631323255599,0.602397139417008
0.966251297621056,0.151141877751797,0.299926339183003,0.997606480726972,0.0322336286772043
