"V1","V2","V3","V4","V5"
0.134089243831113,0.807488405611366,0.637673505116254,0.519739934941754,0.713665697025135
0.956390493316576,0.388842318439856,0.434093673247844,0.561851437436417,0.0365573461167514
0.128641095710918,0.359373988583684,0.0698844883590937,0.171123646199703,0.807123869424686
0.218393205897883,0.84060149663128,0.0386870880611241,0.486533865332603,0.0875189045909792
0.610979311401024,0.508299502311274,0.827233183663338,0.581059364136308,0.210990488063544
0.841155489906669,0.462981966324151,0.547982939518988,0.985182313714176,0.649845846230164
0.515067845117301,0.22400626540184,0.149650241946802,0.725693315500394,0.285032517975196
0.141355669358745,0.143612788757309,0.0187329773325473,0.979021755978465,0.240927119506523
0.0766129826661199,0.900522777345031,0.0779037347529083,0.493204140570015,0.0799497365951538
0.195234395796433,0.213628003140911,0.233524258015677,0.334111899137497,0.173054077895358
0.0619500174652785,0.0427291663363576,0.978380075190216,0.387817177223042,0.957907360279933
0.762348547577858,0.229793673148379,0.982012525666505,0.868597073014826,0.6453469209373
0.486263329628855,0.327102850424126,0.187030423665419,0.881958248792216,0.429593209642917
0.685787395341322,0.0603391679469496,0.284027416724712,0.147512994706631,0.918999824440107
0.60390080162324,0.122237171977758,0.919690317707136,0.728819070616737,0.40573563799262
0.927858574083075,0.886980494949967,0.819554210174829,0.467432131525129,0.101192340021953
0.969704771414399,0.892710862448439,0.257921590004116,0.867908020038158,0.201488881139085
0.0379741149954498,0.198670415673405,0.00557876913808286,0.977340628160164,0.625459453323856
0.972713975002989,0.576462643919513,0.311657288577408,0.59695445257239,0.537045796634629
0.756989338435233,0.738166955066845,0.695793382823467,0.575132056837901,0.588520428864285
0.294063169742003,0.430807637516409,0.207146435277537,0.733008563984185,0.0653979249764234
0.0328163930680603,0.638557097874582,0.874467149144039,0.392334336647764,0.92813475523144
0.920492774574086,0.958445941330865,0.803756310371682,0.779246758669615,0.875963809201494
0.96772215818055,0.206995641579852,0.754286475013942,0.536746594356373,0.884856610326096
0.30124088190496,0.0315561091993004,0.0830429052002728,0.446696979226544,0.14116521156393
0.058300077682361,0.81607426982373,0.0552160213701427,0.973019968252629,0.564017226919532
0.047678068978712,0.813988189212978,0.446345125325024,0.65675707673654,0.187417693901807
0.710161636816338,0.599883222021163,0.412601404590532,0.631520987022668,0.811288431053981
0.215153941651806,0.377469663275406,0.283887499477714,0.318072681780905,0.682018068386242
0.708598765544593,0.13388999318704,0.85206802142784,0.251880315132439,0.857677578460425
0.0650283952709287,0.675144240260124,0.856376888928935,0.157871551811695,0.0586431408300996
0.765744435135275,0.981644813204184,0.517246146919206,0.230721905827522,0.681294121779501
0.949841764755547,0.149099454050884,0.42536158952862,0.19450135435909,0.99661303544417
0.142301061889157,0.940318845678121,0.119685506215319,0.25008556433022,0.0687802594620734
0.334292501909658,0.445093799615279,0.993788719410077,0.970877729356289,0.14010322606191
0.529587724944577,0.0416459231637418,0.14238570141606,0.479069795459509,0.746707211248577
0.783488738583401,0.671006979420781,0.801866299472749,0.664268579566851,0.737928316695616
0.351912513142452,0.13768599438481,0.260344861773774,0.26293780375272,0.657100206706673
0.106974007561803,0.0444363250862807,0.114643565146253,0.885330258868635,0.0450326600112021
0.958282857434824,0.56795111997053,0.568254641955718,0.339643097482622,0.970225304132327
