"V1","V2","V3","V4","V5","V6","V7","V8"
0.677652011392638,0.389344969298691,0.549932607216761,0.0249600275419652,0.117545455228537,0.105269850930199,0.364716509822756,0.526272150920704
0.00979773397557437,0.250715632224455,0.934100299142301,0.250990061555058,0.27227761503309,0.402482176432386,0.326455113478005,0.681914932560176
0.540175352711231,0.105533768655732,0.0602715278510004,0.322068919893354,0.98030109400861,0.990599736571312,0.203044629422948,0.295393249951303
0.140049883164465,0.925669427029788,0.38715528184548,0.49816656159237,0.0823679119348526,0.814607661450282,0.888735164422542,0.185323443030939
0.74160645250231,0.251196875236928,0.166368467267603,0.848998445784673,0.213297901442274,0.988342428579926,0.784321431769058,0.833708849037066
0.966149107553065,0.596525960601866,0.141569800907746,0.914477107813582,0.918436233652756,0.448244706029072,0.736600721487775,0.262346808798611
0.252287916606292,0.543850691057742,0.0186722336802632,0.334126519272104,0.771332972915843,0.290838756365702,0.83750670356676,0.576301401481032
0.482069457881153,0.316382743651047,0.786165011348203,0.161811301484704,0.796012223232538,0.977529272902757,0.755597349256277,0.901247991016135
0.983541958266869,0.132126879645512,0.751387431286275,0.562192945508286,0.430614159675315,0.446576832327992,0.264695775927976,0.388889647554606
0.464308819500729,0.764652688754722,0.514702498679981,0.493401317158714,0.673175279982388,0.259239855222404,0.674395120935515,0.696657518856227
0.453550983686,0.320784048875794,0.868046494666487,0.832008424447849,0.407553137978539,0.209369198651984,0.535441880347207,0.097421663813293
0.0645952420309186,0.602432700339705,0.887212918372825,0.151953510008752,0.508603481808677,0.336818273877725,0.552233185386285,0.184595528291538
0.127807531971484,0.826405094005167,0.664559941971675,0.498116981703788,0.393554367125034,0.750344339758158,0.820518821012229,0.317400783067569
0.159278916427866,0.395398092456162,0.706904518418014,0.850102994125336,0.561751951463521,0.148429843829945,0.822019163751975,0.819291992811486
0.886619741097093,0.852740142960101,0.661869900068268,0.771907060407102,0.167340279556811,0.739597147330642,0.294761343393475,0.516647177282721
0.296359003055841,0.727174935862422,0.34025242109783,0.310251494171098,0.146733964094892,0.435331908753142,0.252938988618553,0.783200923819095
0.978878468973562,0.31975360494107,0.516606932738796,0.431612908607349,0.342687397962436,0.0049734462518245,0.0599401306826621,0.343052034266293
0.422214544378221,0.531790818786249,0.769433973822743,0.642250074539334,0.836485007312149,0.478204540442675,0.762965281028301,0.692369219614193
0.301492763916031,0.840186795219779,0.164311789441854,0.437477830331773,0.525345822796226,0.522752319695428,0.316157021792606,0.755009080981836
0.26565207191743,0.0216668180655688,0.0299712778069079,0.670801752014086,0.688294550869614,0.638115432811901,0.740786528913304,0.903096000663936
0.068247250514105,0.390373433707282,0.477017135126516,0.950489707291126,0.717231398448348,0.607919511850923,0.453994443174452,0.623994955327362
0.0830042837187648,0.8361739104148,0.924424708122388,0.641597783658653,0.889144526561722,0.73499905038625,0.746588655514643,0.736333502456546
0.177313558990136,0.0285827671177685,0.522951086051762,0.376677986932918,0.433954362757504,0.58752444316633,0.662315840134397,0.119047288084403
0.658522035460919,0.844227802939713,0.992843712912872,0.474988766713068,0.616295372834429,0.218112020287663,0.327359093120322,0.950022135861218
0.0160563066601753,0.285976081388071,0.407877467339858,0.0797109412960708,0.327900884672999,0.126092886552215,0.721475784899667,0.262122669024393
0.859342948766425,0.796599150169641,0.202237913152203,0.846255600685254,0.182710152352229,0.786642954684794,0.394488266203552,0.682789403945208
0.367835990153253,0.0563696010503918,0.836694550234824,0.549319561803713,0.688473184360191,0.0826422616373748,0.600806632777676,0.266943026334047
0.450806779088452,0.545030568027869,0.14213456097059,0.366810394451022,0.879425855353475,0.856615397147834,0.964703948469833,0.724593482678756
0.913573240162805,0.200852422509342,0.305480568436906,0.425218590069562,0.583854591706768,0.601776668569073,0.990759591571987,0.296130392234772
0.326848596101627,0.0137596377171576,0.223950451472774,0.657120243413374,0.96116271126084,0.968423563521355,0.452847555279732,0.543875653995201
0.6439316670876,0.455645675770938,0.259997168555856,0.840001025004312,0.990735612809658,0.0749152326025069,0.104915478499606,0.833269179333001
0.0419157154392451,0.604343223152682,0.998298322083429,0.0411098650656641,0.24267395795323,0.521267865784466,0.663715089904144,0.459231701213866
0.684867129661143,0.614832698367536,0.504134067334235,0.580210616579279,0.943933793110773,0.629721717908978,0.346645065816119,0.477668916806579
0.350328805157915,0.811407866422087,0.581685927929357,0.957678587175906,0.943735626293346,0.778135095490143,0.100782710360363,0.251741361804307
0.978340884437785,0.0619022902101278,0.802961161825806,0.118986522546038,0.904186363099143,0.0444061283487827,0.729278568178415,0.768448199611157
0.783428747439757,0.565659444313496,0.995129891904071,0.881325770169497,0.422911069123074,0.853386859875172,0.23688522586599,0.867680124938488
0.216555225662887,0.773855214007199,0.321941960835829,0.693504203576595,0.883922332664952,0.58304638043046,0.469351500738412,0.184153353562579
0.487941436702386,0.581985478755087,0.490194034064189,0.910856559872627,0.194125732872635,0.989259001798928,0.741202865494415,0.562058612704277
