"V1","V2","V3"
2.26407509435105,3.39827087369975,-1.77886963710325
-0.199589821310003,-2.50984270254286,-0.909993470282799
1.68611111794335,-3.72168807647521,1.88510212306982
-2.69538922876761,0.981020129023764,2.75378010372949
1.52983611961936,-3.6091772583425,0.341715926975055
-3.60556389165513,1.13385530219078,-0.258757776933394
0.0658045349212846,-1.67693906178073,-2.96229756764011
1.33795870640465,-0.511692770119898,-1.51492029362315
-3.01734789484296,-0.128905794956138,2.57866028931043
1.83454506736154,2.02105453567004,-1.27728935054013
-2.1323247420483,-0.874553523251425,-0.769560823074792
-0.497009406378065,1.34862259940897,-1.25831889160837
3.59591320803495,3.58562707830331,0.599107307720103
4.82785804974875,-0.961304229625139,-0.614071065008289
2.31941967261206,2.06320141730422,-0.574472726936623
-0.394838627587835,0.870088002788132,-1.81486786318784
-1.25082337612534,-1.47652088068766,-0.125078005402376
-1.22039958418076,1.17086875576819,-1.24402899741751
1.12168418747104,-1.98991005054017,-0.136322289231067
2.19333973736393,-0.574322612395381,-3.54364137219813
0.111359222103594,-3.86122554332002,-1.8787352304143
3.95646564553142,1.96563549015557,-1.75246186093507
-2.6214685689594,0.00518239966937632,-1.68046153130488
0.1664686655181,0.447634556763016,1.13776938098405
-0.196091957161985,-1.77013615188986,-0.623099627488252
0.126741766856946,3.13014371656199,0.270297455613554
-2.46983390899887,-3.37663895499368,-1.45638639661071
0.413748824795886,-2.35754373051014,2.2377235646033
-2.81778112802596,-4.19850967281523,2.130643146536
-1.33764835349321,2.65414896017812,-0.999461432727339
-1.15794998751097,0.173487864488176,0.626754916309347
0.530786232189127,0.0874312323127633,2.55390279988383
-0.836933411492587,-0.0912154586670927,-2.43943471578015
1.91381577023981,-1.88073969008455,1.59690590117609
0.209651720186461,-0.796461689564911,-2.06392718386548
-1.26017211209262,1.00435350816809,1.1587241107614
-1.56016589836232,-0.161484581157943,-1.01970606211458
1.35535812085237,-0.274254689939663,1.71154398168243
1.96683508083521,1.32175228645966,-2.84658543473234
-0.83672653757117,1.34771250128436,1.64721415915657
1.04906078981033,1.49421063291787,-0.875442835567943
-1.184704507094,1.74749200979824,-0.389852636730865
1.05451700621724,0.850335897144235,2.4878770627986
-0.0481687530738503,-1.64612525431341,3.96195493333108
-3.83162701681755,-1.71314470082184,-0.100694317289392
-0.966862116864526,-1.26304370190951,2.69780156404501
1.22426588814663,1.38258427785159,-1.81657966356126
2.29868728680793,-1.54891491707255,2.29088100191612
2.18941059788224,1.09571883015704,-1.99943662456576
-2.7715735801136,0.414626935134547,-2.64619095065658
-0.192082425916104,-2.80360046070543,0.49046972570213
1.79219093943768,-1.63356828493053,-5.39536808282669
4.51851250921578,-0.752856223203378,0.946956268854538
-3.06853776876755,4.20297628358095,-3.80637221781293
0.28359881251168,3.41353044188909,-1.18702860347007
0.756013618184232,1.69790534410967,-0.796630408830352
0.398944538739323,1.6871020939743,1.028449191585
4.42012002320425,2.14420850658922,2.57868042982111
-1.07721756758106,-0.0589223821822214,1.382842642045
-0.401863671085924,-1.14349722621129,0.402606437924175
2.72182535444901,0.795528236143098,-1.37820113627363
1.59996095494408,2.9514423043267,-4.41800495505921
-0.240394149347581,0.834449160167001,5.35774250833417
-1.77527896088463,2.40734117927125,2.411751521099
-0.171077177951176,-0.44340983126723,-3.20684444049145
-0.813300739605852,1.34271249083562,2.96341688976305
2.48057472771324,-0.0825846441056642,2.9595562565824
-3.15150657775047,1.38389940898439,-2.48901737868248
-1.21115400890755,3.95058236608926,2.54515058305124
1.10288978804436,2.68225327748466,0.288951757624965
1.15734160214316,-0.378345966238813,-5.1456822198515
-2.63640810738643,-1.17251625626521,-0.190309541783448
